time/time_elapsed,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/learning_rate,train/kl_divergence_loss,train/is_line_search_success,train/explained_variance,train/std,train/n_updates,train/policy_objective,train/value_loss
1915,445.22,445,1382.96957882,911360,475,0.001,0.009692210704088211,1.0,0.997201316524297,0.23054319620132446,444,0.0681568831205368,1.0805740773677825
1919,448.2,446,1392.9592767999993,913408,475,0.001,0.009431436657905579,1.0,0.9979443796910346,0.2293696403503418,445,0.06589937210083008,1.972291050106287
1923,446.88,447,1389.07753696,915456,475,0.001,0.009346620179712772,1.0,0.9990680948249064,0.2290450483560562,446,0.07415361702442169,1.6100100990384818
1927,445.44,448,1384.52586102,917504,476,0.001,0.00947488658130169,1.0,0.998673491529189,0.22862835228443146,447,0.061320237815380096,1.7517767272889615
1932,444.05,449,1382.11162383,919552,475,0.001,0.009701568633317947,1.0,0.9990961898583919,0.22836583852767944,448,0.07275579124689102,1.9841236915439366
1935,443.57,450,1380.90071037,921600,476,0.001,0.009828228503465652,1.0,0.9984887825557962,0.22829078137874603,449,0.05570943281054497,2.5470341816544533
1939,444.3,451,1383.9707423,923648,476,0.001,0.009371300227940083,1.0,0.9990034169750288,0.2289847880601883,450,0.07439563423395157,0.822016017884016
1943,445.68,452,1385.9259011199997,925696,476,0.001,0.009707109071314335,1.0,0.999119576299563,0.22917193174362183,451,0.07163020223379135,1.2532043490558862
1949,443.73,453,1380.9359521400004,927744,475,0.001,0.00962341669946909,1.0,0.9987434792565182,0.22874800860881805,452,0.063169926404953,1.1077098026871681
1954,441.53,454,1378.1631769199998,929792,475,0.001,0.00967696774750948,1.0,0.9979980022180825,0.22929292917251587,453,1.5640820264816284,1.5456774149090051
1957,438.61,455,1372.9603854700001,931840,476,0.001,0.009583007544279099,1.0,0.9980573341017589,0.22939832508563995,454,0.05895595625042915,2.743172777071595
1961,436.47,456,1368.3607692199998,933888,476,0.001,0.009373829700052738,1.0,0.9985954819712788,0.22906754910945892,455,0.07022157311439514,2.7115429393947124
1965,436.48,457,1366.8585306300001,935936,476,0.001,0.0064438991248607635,1.0,0.9981697883922607,0.22912202775478363,456,0.015357032418251038,2.818164574727416
1968,437.75,458,1369.6827463600002,937984,476,0.001,0.009779331274330616,1.0,0.9983052416937426,0.22954267263412476,457,0.07296067476272583,2.185385113954544
1974,438.85,459,1372.4313942499998,940032,476,0.001,0.009657745249569416,1.0,0.9983248390490189,0.22981567680835724,458,0.07832767814397812,2.0063278313726185
1980,437.1,460,1366.1955627200002,942080,475,0.001,0.006482219789177179,1.0,0.9981025197776034,0.23031044006347656,459,0.044175442308187485,3.0302010171115397
1983,437.3,461,1368.3315284199998,944128,476,0.001,0.009585109539330006,1.0,0.9991939201718196,0.22992093861103058,460,0.06050754711031914,1.9129933409392834
1987,442.34,462,1381.8993954900004,946176,475,0.001,0.006345788016915321,1.0,0.9986961797112599,0.22932232916355133,461,0.06076396256685257,2.484606406465173
1991,442.0,463,1379.1481384400001,948224,476,0.001,0.009980951435863972,1.0,0.9915880700573325,0.22908568382263184,462,0.0447809211909771,0.8921074293553829
