rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,time/iterations,train/std,train/clip_range,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction,train/explained_variance,train/entropy_loss,train/policy_gradient_loss
1263.5862786599998,505856,10049,392.4,50,247,0.4862469732761383,0.2,0.0005,312.297385931015,0.0089297835,2460,49.597999572753906,0.10146484375,0.8863684609532356,-2.079126963764429,-0.010887508330051787
1254.76079869,507904,10085,389.16,50,248,0.4851222038269043,0.2,0.0005,1241.896448993683,0.008420156,2470,268.9111022949219,0.070654296875,0.6804007887840271,-2.080027139931917,-0.007948431567638182
1256.5244931900002,509952,10123,390.01,50,249,0.4834531545639038,0.2,0.0005,127.93516743183136,0.014587737,2480,39.29454803466797,0.145654296875,0.9061537235975266,-2.070800844579935,-0.004752686283609364
1241.57526002,512000,10171,383.68,50,250,0.4803030490875244,0.2,0.0005,74.69227481484413,0.017543055,2490,19.285173416137695,0.17705078125,0.9530443213880062,-2.054948681592941,-0.010593990319466683
1242.80451698,514048,10207,381.12,50,251,0.4733181297779083,0.2,0.0005,40.831235721707344,0.028428104,2500,10.184453010559082,0.2482421875,0.9808844290673733,-2.023326076567173,-0.006493707463960163
1219.3063390599998,516096,10250,371.03,50,252,0.47758758068084717,0.2,0.0005,37.50180687308311,0.021911882,2510,14.936056137084961,0.214111328125,0.9788491223007441,-2.0213636837899687,-0.007735596828570124
1191.9355724400002,518144,10284,361.1,50,253,0.4772450029850006,0.2,0.0005,25.2608182489872,0.024076592,2520,9.099372863769531,0.2037109375,0.9888557745143771,-2.0259783186018465,-0.011421615602739622
1168.90552564,520192,10325,354.32,50,254,0.4723648130893707,0.2,0.0005,27.9005955606699,0.02947028,2530,7.582653045654297,0.2759765625,0.9932199218310416,-2.011388162523508,-0.01223156179767102
1165.5526241399998,522240,10366,353.24,50,255,0.4742322862148285,0.2,0.0005,29.061328610777856,0.02526097,2540,11.621373176574707,0.2681640625,0.9921570727601647,-2.0053259752690793,-0.0062404663927736696
1178.21150657,524288,10407,356.75,50,256,0.4700329303741455,0.2,0.0005,40.60378207564354,0.01827214,2550,11.421030044555664,0.198876953125,0.9742292817682028,-1.9966448232531548,-0.007975265535060316
1190.24380062,526336,10442,361.16,50,257,0.4722665846347809,0.2,0.0005,30.409382882714272,0.021158174,2560,14.227005004882812,0.24423828125,0.9866615831851959,-1.9874614339321852,-0.010858026116329711
1195.5090626299998,528384,10486,364.89,50,258,0.4698004722595215,0.2,0.0005,30.209269249439238,0.025267804,2570,12.596334457397461,0.22685546875,0.9773987922817469,-1.989986964687705,-0.007346313886228017
1189.2257645399998,530432,10533,364.31,50,259,0.4695802628993988,0.2,0.0005,1005.6925159931183,0.0060371803,2580,615.8024291992188,0.09013671875,0.6208315789699554,-1.9812593542039394,-0.007245045644958736
1191.23213971,532480,10578,365.02,50,260,0.4687950611114502,0.2,0.0005,329.65370613336563,0.015730377,2590,124.70122528076172,0.15322265625,0.8677658289670944,-1.9766452692449092,-0.011748582185828128
1200.28907165,534528,10615,370.01,50,261,0.47074130177497864,0.2,0.0005,37.75827158689499,0.028654277,2600,11.07663631439209,0.26103515625,0.9589066319167614,-1.9829315159469842,-0.0046608508157078175
1197.13355858,536576,10651,369.73,50,262,0.46884921193122864,0.2,0.0005,98.7912074059248,0.032669023,2610,54.932716369628906,0.260791015625,0.9411675557494164,-1.9832259725779295,-0.005278329602151644
1201.94937227,538624,10689,370.06,50,263,0.46861448884010315,0.2,0.0005,21.288945627212524,0.036389157,2620,5.703067302703857,0.3044921875,0.9604294523596764,-1.9781346023082733,-0.002459514838119503
1186.4438865700001,540672,10733,363.58,50,264,0.469630628824234,0.2,0.0005,16.385551007091998,0.036941774,2630,6.016871452331543,0.27158203125,0.988735631108284,-1.9799428667873145,-0.005868467735126615
1200.67785629,542720,10778,367.31,50,265,0.462877482175827,0.2,0.0005,36.86884197890758,0.015395325,2640,12.97439193725586,0.181103515625,0.9811966270208359,-1.9609525062143802,-0.009500232462596615
1195.00966794,544768,10816,364.3,50,266,0.464955598115921,0.2,0.0005,17.949153070151805,0.030227464,2650,7.257303237915039,0.299755859375,0.9897751109674573,-1.9416417852044106,-0.008400971507944633
1183.8006121600001,546816,10855,359.99,50,267,0.45904096961021423,0.2,0.0005,23.584798884391784,0.026334876,2660,9.00361442565918,0.269287109375,0.9880491923540831,-1.9307507682591676,-0.014537654152081813
1170.0829013,548864,10894,355.48,50,268,0.46169963479042053,0.2,0.0005,41.43895211815834,0.013463315,2670,15.062565803527832,0.155224609375,0.9883577907457948,-1.9214886527508497,-0.015341976215131581
1182.36311606,550912,10930,359.03,50,269,0.459812730550766,0.2,0.0005,31.262630617618562,0.016738474,2680,11.885275840759277,0.1791015625,0.9855401925742626,-1.9222058575600385,-0.011062396387569607
1198.5060319899999,552960,10966,364.23,50,270,0.45530566573143005,0.2,0.0005,25.652476727962494,0.01954078,2690,20.183324813842773,0.21025390625,0.9823263697326183,-1.8973984111100435,-0.011124118183215615
1210.8042073099998,555008,11011,368.96,50,271,0.45627447962760925,0.2,0.0005,19.474193492531775,0.024184614,2700,5.9349212646484375,0.260888671875,0.9943323223851621,-1.8924691636115312,-0.01036167413549265
1222.1951117199997,557056,11049,373.45,50,272,0.4534621238708496,0.2,0.0005,14.515598970651627,0.026884798,2710,6.17050313949585,0.27802734375,0.9865905372425914,-1.8876756194978952,-0.007384181037195958
1240.55209802,559104,11095,378.99,50,273,0.4517892301082611,0.2,0.0005,178.55706675052642,0.01419991,2720,114.91557312011719,0.19990234375,0.8895583301782608,-1.8758017633110284,-0.006138647902844241
1258.84358359,561152,11142,383.76,50,274,0.45322322845458984,0.2,0.0005,17.336453345417976,0.03217024,2730,6.106496810913086,0.302490234375,0.9802454560995102,-1.8791037306189537,-0.005791986134136095
1237.55727866,563200,11179,377.2,50,275,0.4569612443447113,0.2,0.0005,15.414840173721313,0.027893133,2740,4.208076000213623,0.257861328125,0.9895907323807478,-1.895228325948119,-0.0032968517349218017
1229.7464629299998,565248,11213,372.82,50,276,0.4558906555175781,0.2,0.0005,998.4911764383316,0.008680134,2750,251.86459350585938,0.118310546875,0.7992765307426453,-1.8980598032474518,-0.010025737032992765
1229.01652715,567296,11255,370.18,50,277,0.448729544878006,0.2,0.0005,34.251073157787324,0.018481212,2760,14.80346393585205,0.186181640625,0.9724100809544325,-1.8726076062768697,-0.010422095442481804
1232.90949553,569344,11291,371.07,50,278,0.4410950243473053,0.2,0.0005,20.73955331593752,0.025698623,2770,6.159036636352539,0.233740234375,0.9922537794336677,-1.8228736113756896,-0.010752550449979026
1236.26335788,571392,11325,369.91,50,279,0.44099974632263184,0.2,0.0005,1111.4953558206557,0.00913316,2780,888.9370727539062,0.164013671875,0.7097467184066772,-1.7965388953685761,-0.008368656197853852
1231.38336105,573440,11368,366.67,50,280,0.4396249055862427,0.2,0.0005,33.82635922431946,0.024201684,2790,18.68628692626953,0.222607421875,0.985439439304173,-1.793149183690548,-0.007873493863735348
1233.7165373500002,575488,11404,367.33,50,281,0.44160768389701843,0.2,0.0005,1007.0210173368454,0.013432418,2800,51.93426513671875,0.17822265625,0.7127286493778229,-1.796153610944748,-0.0070903998861467695
1252.11829091,577536,11440,372.45,50,282,0.44194164872169495,0.2,0.0005,15.98463044911623,0.042601578,2810,4.462569713592529,0.33779296875,0.9873816007748246,-1.8081907883286477,-0.0023976754848263225
1231.88794636,579584,11472,364.68,50,283,0.4387209117412567,0.2,0.0005,11.940088771283627,0.03333078,2820,2.479767322540283,0.31728515625,0.9952000612393022,-1.7957346465438604,-0.010081967977748718
1234.5971924399998,581632,11514,365.21,50,284,0.4395029842853546,0.2,0.0005,19.25675724595785,0.02382024,2830,5.33854866027832,0.214013671875,0.9953272198326886,-1.7851042363792657,-0.008732038208108861
1242.41488292,583680,11555,367.27,50,285,0.43898069858551025,0.2,0.0005,212.95343314409257,0.01082504,2840,109.70367431640625,0.12451171875,0.9369914159178734,-1.7862158004194497,-0.009767410213680706
1251.1729174599998,585728,11603,370.53,50,286,0.4367419481277466,0.2,0.0005,44.00750848054886,0.019194208,2850,10.329087257385254,0.1857421875,0.9823289141058922,-1.7771826151758432,-0.008133202331373468
1255.61542034,587776,11646,371.61,50,287,0.4362739026546478,0.2,0.0005,760.835106921196,0.0076128757,2860,454.6597900390625,0.14072265625,0.8029865771532059,-1.7643289014697074,-0.010462209240358789
1262.82096013,589824,11688,372.84,50,288,0.4366290271282196,0.2,0.0005,40.446586883068086,0.021955607,2870,12.00830078125,0.227197265625,0.9568445049226284,-1.7652864083647728,-0.007517226094205398
1268.59266137,591872,11716,374.86,50,289,0.43776702880859375,0.2,0.0005,15.544572477042674,0.045708925,2880,6.676455497741699,0.3248046875,0.9915287038311362,-1.766254971921444,-9.341348195448517e-05
1275.49820095,593920,11765,375.61,50,290,0.4376990795135498,0.2,0.0005,1077.4961516618728,0.012928218,2890,792.70263671875,0.160595703125,0.5679004192352295,-1.7743135213851928,-0.008392624518455705
1279.8850787499998,595968,11798,378.06,50,291,0.4386254847049713,0.2,0.0005,166.5754252076149,0.01468599,2900,73.58668518066406,0.139013671875,0.9410040304064751,-1.7757261112332343,-0.014811520189687144
1277.70157678,598016,11841,377.11,50,292,0.44346120953559875,0.2,0.0005,20.89303652048111,0.037044525,2910,7.922304630279541,0.344970703125,0.9475814923644066,-1.8001257557421924,0.0014455070515396074
1290.42988766,600064,11883,383.05,50,293,0.4444761276245117,0.2,0.0005,23.32732476592064,0.0371932,2920,4.998956680297852,0.306201171875,0.9656470380723476,-1.8239953592419624,-0.0014004704797116573
1310.5709325699997,602112,11923,390.21,50,294,0.4440174996852875,0.2,0.0005,22.269920989871025,0.02778354,2930,9.196605682373047,0.3146484375,0.8932918310165405,-1.8222215950489045,-0.008190836796711665
1322.75148487,604160,11958,394.73,50,295,0.4456329345703125,0.2,0.0005,16.693376591801645,0.049338825,2940,7.283545970916748,0.309423828125,0.9355493709445,-1.8306160174310206,-0.003439566964516416
1323.14680348,606208,12005,395.14,50,296,0.4471696615219116,0.2,0.0005,16.35135263130069,0.031489074,2950,6.148364067077637,0.290185546875,0.986473498865962,-1.8376485340297222,-0.012509492730896455
1316.8708531599998,608256,12047,394.38,50,297,0.44536375999450684,0.2,0.0005,495.69710824489596,0.008661862,2960,38.452919006347656,0.108642578125,0.8493904918432236,-1.8351605597883462,-0.0032055100411525926
1323.47088285,610304,12092,395.99,50,298,0.4462641775608063,0.2,0.0005,1051.043119096756,0.009699943,2970,758.036376953125,0.108203125,0.7033399939537048,-1.8323818005621433,-0.00859485352120828
1324.3934190600003,612352,12140,395.95,50,299,0.4475204050540924,0.2,0.0005,36.835699561238286,0.015341595,2980,17.951622009277344,0.177099609375,0.9805905669927597,-1.8389664068818092,-0.009806157923594582
1332.21897591,614400,12179,398.55,50,300,0.4468710124492645,0.2,0.0005,1120.7714732170105,0.009635668,2990,886.5946655273438,0.110595703125,0.7385208606719971,-1.8411471139639617,-0.008912913288804702
1335.03391024,616448,12223,398.9,50,301,0.4499826431274414,0.2,0.0005,27.369088089466096,0.03781094,3000,10.845023155212402,0.26650390625,0.9413838982582092,-1.8512759357690811,-0.003682747190759983
1326.43037891,618496,12257,396.37,50,302,0.45027437806129456,0.2,0.0005,389.06093138456345,0.013212834,3010,132.0744171142578,0.178515625,0.7873896956443787,-1.8592163912951947,-0.00425495503586717
1340.23131261,620544,12301,400.51,50,303,0.4424792528152466,0.2,0.0005,46.03101792931557,0.022147581,3020,22.423351287841797,0.23916015625,0.9879155149683356,-1.8280413027852773,-0.016578308407042643
1365.193908,622592,12347,408.12,50,304,0.4368828237056732,0.2,0.0005,65.16875293850899,0.018012997,3030,22.59659767150879,0.176416015625,0.9385182708501816,-1.7908611122518778,-0.011564251406525727
1359.8319537,624640,12381,407.29,50,305,0.4362475872039795,0.2,0.0005,47.110344517230985,0.034035508,3040,17.107080459594727,0.282470703125,0.9644562043249607,-1.7678436495363712,-0.007670174138911534
1360.0069988899995,626688,12427,406.61,50,306,0.4361470639705658,0.2,0.0005,1757.9697431564332,0.008343605,3050,313.5125427246094,0.14111328125,0.5544188618659973,-1.7679707545787096,-0.008033043533214369
1366.7109444799999,628736,12465,409.25,50,307,0.43088409304618835,0.2,0.0005,65.84025991559028,0.026749913,3060,14.205662727355957,0.209228515625,0.9111971482634544,-1.7480708088725805,-0.004572119334625313
1358.7389385300003,630784,12508,407.85,50,308,0.4309646189212799,0.2,0.0005,138.8984578728676,0.02468637,3070,35.74929428100586,0.198095703125,0.803567498922348,-1.730482543632388,-0.008841640224272852
1348.6674164600001,632832,12554,405.06,50,309,0.42960086464881897,0.2,0.0005,44.138813143968584,0.02605124,3080,17.0485782623291,0.24482421875,0.9669456295669079,-1.7262117404490709,-0.00700196872203378
1343.4925309700002,634880,12596,402.95,50,310,0.42996111512184143,0.2,0.0005,967.6267193317414,0.015201038,3090,436.0224304199219,0.1357421875,0.6935639381408691,-1.7250241611152888,-0.00911437453032704
1328.21237027,636928,12634,397.37,50,311,0.43104687333106995,0.2,0.0005,58.779834979772566,0.026788216,3100,20.73052978515625,0.255322265625,0.9340766370296478,-1.7277616504579782,-0.011126087910815841
1318.0221424000001,638976,12670,393.44,50,312,0.43327823281288147,0.2,0.0005,73.51069341301918,0.025635326,3110,10.124917984008789,0.2111328125,0.9316909909248352,-1.739645080268383,-0.009224454787181457
1303.3330988000002,641024,12708,387.84,50,313,0.432131290435791,0.2,0.0005,71.80641802549363,0.030195268,3120,18.151578903198242,0.2498046875,0.8563989549875259,-1.7496111627668143,0.0006976545817451551
1287.4494124300002,643072,12746,382.73,50,314,0.43592071533203125,0.2,0.0005,44.39720204472542,0.027482204,3130,14.400840759277344,0.276513671875,0.9277888908982277,-1.7554068189114331,0.0008198783762054518
1282.5724705100001,645120,12788,380.78,50,315,0.432180255651474,0.2,0.0005,24.448297330737113,0.028422862,3140,6.76143741607666,0.299609375,0.9875455107539892,-1.7494758207350969,-0.008424633792310487
1290.7816283,647168,12832,382.28,50,316,0.4332302510738373,0.2,0.0005,552.4462786912918,0.0122412145,3150,43.49164962768555,0.143408203125,0.8399153053760529,-1.7451524127274751,-0.010380818088015076
1283.7485560300001,649216,12875,380.33,50,317,0.4387263357639313,0.2,0.0005,26.537770657241346,0.04215994,3160,5.756134033203125,0.252294921875,0.9710068814456463,-1.7710312590003014,-0.00424083382677054
1274.5214910000002,651264,12920,376.77,50,318,0.4405309855937958,0.2,0.0005,40.397627654671666,0.032355,3170,8.684679985046387,0.274853515625,0.9700274728238583,-1.794770547002554,-0.011706929135834798
1274.07614923,653312,12961,376.41,50,319,0.44101986289024353,0.2,0.0005,124.21562772393227,0.014205782,3180,15.997735977172852,0.18330078125,0.9526051506400108,-1.8000655930489302,-0.008949452467641094
1263.53800989,655360,13008,373.73,50,320,0.44008544087409973,0.2,0.0005,26.95095162242651,0.03983137,3190,4.47287130355835,0.296240234375,0.9705598391592503,-1.8004673033952714,-0.005389876606932376
1251.70480439,657408,13051,370.44,50,321,0.4359400272369385,0.2,0.0005,599.5178450345993,0.009528614,3200,88.45887756347656,0.135205078125,0.8823916241526604,-1.7783699914813043,-0.0072028863098239524
1236.27972164,659456,13076,366.01,50,322,0.43921366333961487,0.2,0.0005,39.28084392249584,0.028926704,3210,14.476911544799805,0.29921875,0.9864752907305956,-1.7748964447528124,-0.01143544125952758
1254.64590309,661504,13112,372.52,50,323,0.4350873529911041,0.2,0.0005,188.6658664703369,0.016203236,3220,52.69965744018555,0.19111328125,0.8040478825569153,-1.7765168689191342,-0.008763365785125644
1276.67396744,663552,13154,380.05,50,324,0.4360373914241791,0.2,0.0005,858.4315855503082,0.009215198,3230,260.9405517578125,0.093017578125,0.7248431146144867,-1.7624277871102094,-0.010791663477721158
1285.66732913,665600,13196,383.31,50,325,0.43501636385917664,0.2,0.0005,75.88458744883538,0.03566427,3240,11.38875675201416,0.285888671875,0.8253450393676758,-1.7574316326528787,-0.004555569717194885
1279.90461638,667648,13222,382.14,50,326,0.43896690011024475,0.2,0.0005,65.45272685289383,0.027230889,3250,19.69636344909668,0.276171875,0.8220399916172028,-1.7754095539450645,-0.00505980567104416
1277.7780163999998,669696,13264,381.35,50,327,0.4340401887893677,0.2,0.0005,22.906397157907485,0.03739822,3260,8.705244064331055,0.309033203125,0.9738014116883278,-1.7628032613545657,-0.005777687895897543
1283.8080940900002,671744,13306,384.23,50,328,0.43272635340690613,0.2,0.0005,23.92131037712097,0.034053527,3270,6.504593849182129,0.30810546875,0.9710426386445761,-1.7477340213954449,-0.007144349593727384
1293.5477744999998,673792,13341,387.88,50,329,0.43389925360679626,0.2,0.0005,22.30865218937397,0.03433668,3280,8.257360458374023,0.29873046875,0.9839309081435204,-1.7482848148792982,-0.005547044416744029
1313.19713185,675840,13385,394.56,50,330,0.43536996841430664,0.2,0.0005,24.533288261294366,0.04185336,3290,12.358102798461914,0.291162109375,0.9837978836148977,-1.7580710101872683,-0.005582088908704463
1309.9590651400001,677888,13426,393.95,50,331,0.43250858783721924,0.2,0.0005,88.13789495527745,0.039791435,3300,15.505517959594727,0.240771484375,0.8052232712507248,-1.7531531579792499,-0.016202185970905704
1303.9120920799999,679936,13462,390.99,50,332,0.4294652044773102,0.2,0.0005,57.81599562168121,0.026285473,3310,11.139261245727539,0.21962890625,0.9303012117743492,-1.7322027772665023,-0.007319025658944156
1296.77757629,681984,13502,388.43,50,333,0.4221016466617584,0.2,0.0005,22.826953065395355,0.023936236,3320,7.398210525512695,0.239111328125,0.98285998031497,-1.6975962214171887,-0.006427591352257877
1294.79804643,684032,13539,387.18,50,334,0.41909968852996826,0.2,0.0005,41.305001360178,0.019124757,3330,16.74378776550293,0.207958984375,0.9828190356492996,-1.6546738408505917,-0.015683475212426856
1288.0297342800002,686080,13568,385.34,50,335,0.4201942980289459,0.2,0.0005,49.066716372966766,0.018486533,3340,21.577302932739258,0.184716796875,0.9867064086720347,-1.6521814741194247,-0.01130702509690309
1299.70720546,688128,13612,388.4,50,336,0.4148404598236084,0.2,0.0005,19.0187199562788,0.035138186,3350,5.220365524291992,0.31044921875,0.9927231841720641,-1.630279816314578,-0.0024427511059911923
1308.31677335,690176,13657,390.73,50,337,0.41784992814064026,0.2,0.0005,30.321983176469804,0.03144014,3360,18.178382873535156,0.285986328125,0.9849123116582632,-1.6241197176277637,-0.009022198924503755
1300.19463839,692224,13697,388.63,50,338,0.41434943675994873,0.2,0.0005,33.07792713344097,0.023900498,3370,12.075258255004883,0.27021484375,0.9889758843928576,-1.6224866550415755,-0.010565614330698737
1326.54221086,694272,13737,397.6,50,339,0.41419684886932373,0.2,0.0005,1144.1517351388932,0.0103884665,3380,550.015380859375,0.142431640625,0.7091799974441528,-1.610791528224945,-0.01138934203700046
1337.14352104,696320,13765,400.28,50,340,0.41006794571876526,0.2,0.0005,14.600225857645274,0.0628291,3390,3.3895082473754883,0.41689453125,0.9427572414278984,-1.6017249677330256,0.019949251340585762
1340.2549522800002,698368,13807,400.18,50,341,0.40568050742149353,0.2,0.0005,27.28841359913349,0.024795534,3400,12.14509105682373,0.239501953125,0.9889124557375908,-1.566124625876546,-0.01022832607559394
1339.7914342799997,700416,13850,399.34,50,342,0.4048255681991577,0.2,0.0005,14.697198039293289,0.028068373,3410,5.068282604217529,0.245556640625,0.9947885856963694,-1.5434146981686354,-0.013014962867600843
1340.2743044200001,702464,13887,397.5,50,343,0.40687406063079834,0.2,0.0005,38.18704963624477,0.01668831,3420,18.236665725708008,0.197314453125,0.9799112845212221,-1.549201898649335,-0.010911231733916792
1328.7301832900002,704512,13923,391.88,50,344,0.4045385420322418,0.2,0.0005,23.072396045923234,0.031602193,3430,5.7088212966918945,0.250537109375,0.9896255377680063,-1.5526876263320446,-0.0140037491088151
1336.92625222,706560,13962,393.33,50,345,0.4003084897994995,0.2,0.0005,19.34137632995844,0.025807723,3440,7.824449062347412,0.26748046875,0.9918680181726813,-1.5230312425643207,-0.009856382943689823
1348.08265369,708608,14005,396.23,50,346,0.3983299434185028,0.2,0.0005,22.434263852238654,0.026912073,3450,5.21708869934082,0.270263671875,0.991062986664474,-1.499382722750306,-0.003977883404877503
1366.1544332099998,710656,14042,399.96,50,347,0.39520564675331116,0.2,0.0005,12.712105034291744,0.06953502,3460,3.491605758666992,0.32197265625,0.9480720199644566,-1.4749408856034278,0.0010113308759173377
1372.07471597,712704,14079,400.86,50,348,0.3956865072250366,0.2,0.0005,10.433176231384277,0.05044144,3470,4.607956886291504,0.4021484375,0.9848848935216665,-1.4828432265669107,-0.0005394264800997917
1359.4027341000003,714752,14126,395.72,50,349,0.4005098342895508,0.2,0.0005,9.152116006612777,0.04602567,3480,6.056978225708008,0.37841796875,0.9709860179573298,-1.5023941662162543,-0.0032756095883087256
1369.31305534,716800,14173,397.84,50,350,0.3966597616672516,0.2,0.0005,27.393138825893402,0.014848844,3490,8.782256126403809,0.188818359375,0.9908241732046008,-1.4959476552903652,-0.01104934075701749
1375.57639891,718848,14209,398.65,50,351,0.39427271485328674,0.2,0.0005,16.762615895271303,0.025510246,3500,6.821544170379639,0.21796875,0.995797345880419,-1.4714473910629748,-0.014271448472572956
1398.1806830499997,720896,14242,405.88,50,352,0.3964463770389557,0.2,0.0005,14.958221121132373,0.032122225,3510,6.72191047668457,0.28447265625,0.9920532293617725,-1.474747784435749,-0.0053859934254433025
1434.67240192,722944,14286,416.41,50,353,0.3998427093029022,0.2,0.0005,10.554293746501207,0.050940774,3520,5.211933612823486,0.407470703125,0.969557162374258,-1.5033613950014115,0.005827510540257208
1450.1597729300001,724992,14326,421.53,50,354,0.3985518515110016,0.2,0.0005,18.126598750054836,0.017726112,3530,6.981128692626953,0.24677734375,0.9908172022551298,-1.4984092317521571,-0.004549754892650526
1464.8600494800003,727040,14371,425.33,50,355,0.3959709703922272,0.2,0.0005,9.937489593029023,0.043086547,3540,4.638551235198975,0.389599609375,0.9712285697460175,-1.49193543381989,0.0007272203474713024
1469.4943832000001,729088,14418,426.5,50,356,0.3943195044994354,0.2,0.0005,49.923741629719736,0.009230798,3550,17.447479248046875,0.179150390625,0.9868407463654876,-1.467547283321619,-0.007052300037321402
1455.67592094,731136,14456,421.65,50,357,0.39349040389060974,0.2,0.0005,28.541588509082793,0.010813428,3560,6.279083728790283,0.132470703125,0.9919876595959067,-1.4580946762114764,-0.011361920907074819
1475.9634975600002,733184,14494,427.65,50,358,0.3906726837158203,0.2,0.0005,44.176054096221925,0.012486987,3570,24.23955535888672,0.142431640625,0.990015922114253,-1.442592067644,-0.0139667136274511
1480.9301486,735232,14540,428.3,50,359,0.3917480409145355,0.2,0.0005,21.032697434723378,0.018668389,3580,9.192909240722656,0.20908203125,0.9889956628903747,-1.4391523260623216,-0.015986193920252845
1479.90753054,737280,14571,426.59,50,360,0.387866735458374,0.2,0.0005,53.70838945508003,0.024555018,3590,13.139569282531738,0.22431640625,0.9863004805520177,-1.4269209738820792,-0.017470463663630652
1496.3056467599997,739328,14614,431.47,50,361,0.38693204522132874,0.2,0.0005,35.87398668527603,0.025282327,3600,14.578596115112305,0.229296875,0.9817456677556038,-1.409552924707532,-0.011655937913747038
1513.14611027,741376,14661,436.96,50,362,0.3853624761104584,0.2,0.0005,24.358471043407917,0.024242483,3610,8.46566390991211,0.260546875,0.9841049648821354,-1.3993044026196002,-0.012507552219904027
1527.10173861,743424,14690,441.87,50,363,0.3905857503414154,0.2,0.0005,5.522832737863064,0.10916062,3620,1.0414549112319946,0.49541015625,0.9647794291377068,-1.417864978313446,0.01733937140670605
1531.1856248699999,745472,14735,443.15,50,364,0.38860395550727844,0.2,0.0005,13.348690509796143,0.032132212,3630,4.790436744689941,0.326513671875,0.9631739631295204,-1.425582228600979,-0.009099474039976485
1531.5187947599998,747520,14772,442.59,50,365,0.39045265316963196,0.2,0.0005,21.817124177515506,0.018099453,3640,7.009347438812256,0.179443359375,0.9759460538625717,-1.4196574952453376,-0.005723528864109539
1545.6379417699998,749568,14818,446.34,50,366,0.3892992436885834,0.2,0.0005,47.30408080518246,0.01649252,3650,20.04034996032715,0.148583984375,0.9818381275981665,-1.4239409752190113,-0.013928710786422016
1544.22521805,751616,14858,445.26,50,367,0.38823506236076355,0.2,0.0005,45.83834971189499,0.013823608,3660,25.467430114746094,0.158642578125,0.9792574215680361,-1.4166965682059527,-0.013265308980771806
1546.0355818300002,753664,14894,444.91,50,368,0.38832056522369385,0.2,0.0005,53.02641532421112,0.017627042,3670,26.70945167541504,0.173974609375,0.9864188963547349,-1.4100067265331746,-0.012555669019639027
1547.7226242199997,755712,14942,444.58,50,369,0.39134010672569275,0.2,0.0005,20.491775450110435,0.027243037,3680,4.178297996520996,0.2271484375,0.9922564555890858,-1.4192443206906318,-0.008815882046474145
1555.85005528,757760,14986,446.79,50,370,0.39081907272338867,0.2,0.0005,34.11385934948921,0.028160645,3690,16.902299880981445,0.216357421875,0.9878287268802524,-1.4325779780745507,-0.01121362727280939
1550.8881898599998,759808,15028,444.98,50,371,0.3920600414276123,0.2,0.0005,6.760928649455309,0.055742845,3700,3.039057731628418,0.45712890625,0.9746380932629108,-1.4435975693166256,0.009641926917538512
1552.8886928500003,761856,15065,445.41,50,372,0.3901665210723877,0.2,0.0005,54.27829762101173,0.011788752,3710,13.218073844909668,0.190380859375,0.9826765805482864,-1.4301126405596734,-0.005929978926724288
1542.76062232,763904,15108,441.96,50,373,0.3901032507419586,0.2,0.0005,36.7010959148407,0.01522362,3720,11.156563758850098,0.1453125,0.9857023507356644,-1.4247784093022346,-0.010781823674187762
1532.34624433,765952,15150,437.82,50,374,0.3891942799091339,0.2,0.0005,39.97291322946548,0.010522017,3730,12.54083251953125,0.145361328125,0.9899264201521873,-1.4207481671124698,-0.01035477791010635
1536.14382693,768000,15192,439.23,50,375,0.38937297463417053,0.2,0.0005,71.05511087179184,0.01670454,3740,22.66547393798828,0.14482421875,0.9798844680190086,-1.4189890511333942,-0.014294808250997448
1527.81201752,770048,15240,436.64,50,376,0.3920011520385742,0.2,0.0005,9.96452154815197,0.059672385,3750,3.877316951751709,0.4365234375,0.9528782516717911,-1.4344485148787498,0.0020006834958621765
1523.5139980800002,772096,15275,436.11,50,377,0.3911018371582031,0.2,0.0005,52.078564113378526,0.012647593,3760,13.898432731628418,0.210205078125,0.9789683986455202,-1.43674162812531,-0.004920298964134417
1535.5883109899996,774144,15322,439.73,50,378,0.39672422409057617,0.2,0.0005,9.386639994382858,0.042660527,3770,3.9320225715637207,0.352587890625,0.9882058873772621,-1.4612919230014085,-0.005560693892766722
1542.00968833,776192,15366,442.1,50,379,0.39585110545158386,0.2,0.0005,24.589085979759695,0.02147624,3780,5.567200660705566,0.267041015625,0.972848067060113,-1.4788215402513742,-0.009809689747635275
1537.0797942899997,778240,15404,440.57,50,380,0.38956794142723083,0.2,0.0005,14.04809078425169,0.04378098,3790,6.071364402770996,0.271875,0.979111609980464,-1.4446314338594675,-0.007026922675140668
1534.0357218599995,780288,15439,439.23,50,381,0.3891334533691406,0.2,0.0005,38.656438598036765,0.013224461,3800,19.55181884765625,0.15830078125,0.9800438340753317,-1.4215809673070907,-0.00865471117576817
1539.0782827199998,782336,15482,440.72,50,382,0.39179348945617676,0.2,0.0005,31.6614341288805,0.015277177,3810,14.77906322479248,0.17626953125,0.986359297297895,-1.4310970332473516,-0.015239007412310457
1538.19408951,784384,15523,440.0,50,383,0.39091411232948303,0.2,0.0005,61.14452751278877,0.018730868,3820,25.02162742614746,0.18896484375,0.9782719537615776,-1.4405378814786673,-0.016744620274403134
