time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/kl_divergence_loss,train/value_loss,train/std,train/n_updates,train/learning_rate,train/policy_objective,train/is_line_search_success,train/explained_variance
183,50,445.95,1484.1316584499998,7432,374784,0.009275355376303196,3.012688522785902,0.36557039618492126,182,0.001,0.07364068180322647,1.0,0.9980424782261252
184,50,446.13,1487.1332916399997,7468,376832,0.009646352380514145,4.08698071539402,0.37039437890052795,183,0.001,0.050003644078969955,1.0,0.9946213248185813
185,50,445.22,1485.1865705899995,7516,378880,0.008635874837636948,2.24733151383698,0.36819005012512207,184,0.001,0.0682048350572586,1.0,0.998417865135707
186,50,442.39,1478.31770145,7561,380928,0.008982540108263493,2.8696957997977735,0.36900028586387634,185,0.001,0.08096970617771149,1.0,0.997665268369019
187,50,439.03,1471.3790594899997,7594,382976,0.00934561900794506,6.237807253003121,0.37218013405799866,186,0.001,0.07932531088590622,1.0,0.9974371991120279
188,50,435.36,1464.1635603500004,7645,385024,0.008937342092394829,5.102223648130893,0.36872920393943787,187,0.001,0.06881901621818542,1.0,0.9982691688928753
189,50,433.14,1459.0740791199999,7688,387072,0.00906576868146658,5.167611034214497,0.36635923385620117,188,0.001,0.07951007783412933,1.0,0.9985624807886779
190,50,436.73,1465.5656941399998,7731,389120,0.009141409769654274,6.048544383049011,0.36452245712280273,189,0.001,0.0756651982665062,1.0,0.9980498747900128
191,50,437.09,1462.0365103999998,7762,391168,0.006580158602446318,7.153342816233635,0.36715009808540344,190,0.001,0.05258869752287865,1.0,0.9874047888442874
192,50,437.09,1460.50315835,7805,393216,0.009125038050115108,5.098852685093879,0.36939549446105957,191,0.001,0.06638996303081512,1.0,0.9953015274368227
193,50,437.58,1459.8741936700003,7853,395264,0.009147409349679947,3.1396240144968033,0.3705439269542694,192,0.001,0.07984418421983719,1.0,0.9881094638258219
194,50,439.4,1464.9042536900001,7900,397312,0.009335204027593136,10.926086550951004,0.3723839223384857,193,0.001,0.1262848675251007,1.0,0.9932125103659928
195,50,434.1,1447.2415116700004,7934,399360,0.009053053334355354,4.824426451325417,0.36796173453330994,194,0.001,0.08704034984111786,1.0,0.997567935148254
196,50,432.71,1441.22747538,7979,401408,0.008678301237523556,9.710317121446133,0.36459872126579285,195,0.001,0.05597103014588356,1.0,0.9958730256184936
197,50,432.55,1438.5955747100002,8026,403456,0.008639195002615452,2.1759945075958966,0.3697051703929901,196,0.001,0.08051355183124542,1.0,0.9977935864590108
198,50,433.85,1439.29755347,8059,405504,0.009408091194927692,5.996927180886269,0.3731217384338379,197,0.001,0.06878452748060226,1.0,0.9968015297781676
199,50,434.34,1438.68073171,8101,407552,0.007419031113386154,144.85590631514788,0.3738018572330475,198,0.001,0.03163977712392807,1.0,0.7339960038661957
200,50,436.52,1447.6105064099997,8149,409600,0.009209518320858479,5.08535618185997,0.37598559260368347,199,0.001,0.06156328693032265,1.0,0.9910941794514656
201,50,439.94,1457.4657797299997,8183,411648,0.008851306512951851,4.316995216161013,0.38062584400177,200,0.001,0.0702652707695961,1.0,0.9968575790990144
202,50,443.5,1465.22098441,8215,413696,0.00876416265964508,4.477060440927744,0.3777458369731903,201,0.001,0.12040222436189651,1.0,0.9964287206530571
203,50,449.92,1484.9565672000006,8262,415744,0.008936334401369095,1.9357040137052537,0.3803158700466156,202,0.001,0.06288836896419525,1.0,0.9909575143828988
204,50,449.27,1483.3413941400001,8310,417792,0.008278192952275276,2.1533471014350654,0.3815056085586548,203,0.001,0.05129430443048477,1.0,0.9954143790528178
205,50,450.24,1487.5627118799996,8351,419840,0.008175908587872982,4.135111048072576,0.3752965033054352,204,0.001,0.055329807102680206,1.0,0.9954778281971812
206,50,450.59,1489.9770936600003,8386,421888,0.009183370508253574,2.087165367230773,0.37552693486213684,205,0.001,0.08430615067481995,1.0,0.992077880539
207,50,447.08,1481.4147677100002,8429,423936,0.008563044480979443,2.6314965963363646,0.37589216232299805,206,0.001,0.060494475066661835,1.0,0.9968573092482984
208,50,447.09,1484.15227561,8478,425984,0.008718222379684448,6.022308338433504,0.37487462162971497,207,0.001,0.0802348256111145,1.0,0.9974573065992445
209,50,451.4,1496.6887033699998,8526,428032,0.00893418863415718,8.552286207675934,0.3685014247894287,208,0.001,0.096910759806633,1.0,0.9975763743277639
210,50,454.06,1504.64715544,8565,430080,0.00979634653776884,2.3264912221580745,0.3669688403606415,209,0.001,0.18856319785118103,1.0,0.9980004597455263
211,50,455.13,1508.4314379200002,8612,432128,0.008850375190377235,2.5974294908344744,0.3651846945285797,210,0.001,0.06777302920818329,1.0,0.9977891677990556
212,50,454.63,1512.2875068900003,8656,434176,0.008291724137961864,5.0905071824789045,0.3637676537036896,211,0.001,0.09220163524150848,1.0,0.9976834435947239
213,50,452.94,1509.7821479000004,8687,436224,0.009160553105175495,2.140602259337902,0.36225438117980957,212,0.001,0.07157198339700699,1.0,0.9981875136727467
214,50,450.01,1503.5971714700001,8733,438272,0.009628565981984138,8.270991455763578,0.3636362850666046,213,0.001,0.057222843170166016,1.0,0.9816432502120733
215,50,449.35,1502.22147282,8781,440320,0.008149713277816772,4.624468678981065,0.36257460713386536,214,0.001,0.08058345317840576,1.0,0.9970607808791101
216,50,449.57,1508.39035358,8817,442368,0.008777614682912827,4.990278901904821,0.3588738441467285,215,0.001,0.0607631653547287,1.0,0.997524785110727
217,50,450.69,1515.4437692200001,8848,444416,0.00857476331293583,6.425704163312912,0.35707107186317444,216,0.001,0.11967001855373383,1.0,0.9979062986094505
218,50,448.88,1514.22002895,8886,446464,0.008866219781339169,4.5799451626837255,0.35228464007377625,217,0.001,0.06998805701732635,1.0,0.9984188441885635
219,50,452.06,1524.5614322700003,8933,448512,0.009586959145963192,6.409301809221506,0.3467896282672882,218,0.001,0.07638227939605713,1.0,0.996932225767523
220,50,455.37,1536.9173789400002,8964,450560,0.008380107581615448,3.653742744773626,0.3500443398952484,219,0.001,0.07294180244207382,1.0,0.9967278393451124
221,50,455.37,1537.61708079,8999,452608,0.00840459018945694,128.4461224734783,0.349822998046875,220,0.001,0.029215475544333458,1.0,0.800899013876915
222,50,451.09,1522.8290097699999,9039,454656,0.008222948759794235,5.229014945775271,0.3463761806488037,221,0.001,0.04275098443031311,1.0,0.9662808813154697
223,50,452.26,1525.5472986099996,9074,456704,0.006383513566106558,114.70914305895568,0.34541380405426025,222,0.001,0.04599582776427269,1.0,0.9674393646419048
224,50,449.87,1524.51310144,9120,458752,0.008824123069643974,4.298178862780333,0.3438996374607086,223,0.001,0.06727628409862518,1.0,0.9950596219860017
225,50,448.97,1523.8082233199998,9155,460800,0.009193978272378445,4.902387946099043,0.34454500675201416,224,0.001,0.08065097779035568,1.0,0.9974452322348952
226,50,449.63,1526.2584570999998,9191,462848,0.008846393786370754,4.329006297141314,0.3443918228149414,225,0.001,0.07272134721279144,1.0,0.997127411654219
227,50,448.58,1524.59848876,9231,464896,0.008544674143195152,5.601000736653805,0.34348270297050476,226,0.001,0.08640911430120468,1.0,0.99626027001068
228,50,447.44,1521.0586048799998,9262,466944,0.00860514584928751,3.5179541271179913,0.3412131071090698,227,0.001,0.05940031632781029,1.0,0.9968923253472894
229,50,451.37,1534.46323194,9305,468992,0.009389080107212067,2.314435887336731,0.3393345773220062,228,0.001,0.0522492490708828,1.0,0.9975636620074511
230,50,450.65,1530.8738352599999,9334,471040,0.009150858037173748,2.708959960192442,0.33963170647621155,229,0.001,0.06414355337619781,1.0,0.9984417202649638
231,50,449.05,1526.20192806,9375,473088,0.0089043527841568,3.0954234205186366,0.3350858986377716,230,0.001,0.0726831704378128,1.0,0.9986229395726696
232,50,447.37,1518.62381803,9416,475136,0.009088381193578243,3.2088257156312467,0.3343428671360016,231,0.001,0.06255673617124557,1.0,0.9978587455116212
233,50,447.5,1519.2357565099999,9459,477184,0.006699427962303162,115.9434646949172,0.3368776738643646,232,0.001,0.03784138336777687,1.0,0.9077581688761711
234,50,447.66,1520.84234092,9491,479232,0.009655807167291641,13.953271706402301,0.33803489804267883,233,0.001,0.04865943640470505,1.0,0.9882318302989006
235,50,449.0,1527.78403808,9539,481280,0.009607982821762562,5.5580546200275425,0.33820366859436035,234,0.001,0.06313026696443558,1.0,0.9967376436106861
236,50,448.83,1528.98142322,9572,483328,0.009306773543357849,5.161623392999172,0.3383449614048004,235,0.001,0.06762011349201202,1.0,0.9978849552571774
237,50,450.65,1534.9446705799999,9619,485376,0.009214048273861408,3.283371551334858,0.3364584743976593,236,0.001,0.07695512473583221,1.0,0.9978491554502398
238,50,447.57,1522.4249649900003,9650,487424,0.008072896860539913,8.85200156494975,0.33826252818107605,237,0.001,0.04932057112455368,1.0,0.9875626359134912
239,50,450.43,1532.2852178,9698,489472,0.008765636011958122,3.7437396429479124,0.33730316162109375,238,0.001,0.06961759924888611,1.0,0.9979973006993532
240,50,450.84,1532.6267722100001,9744,491520,0.009267028421163559,3.172953201830387,0.3321405351161957,239,0.001,0.06268849968910217,1.0,0.9977714868728071
241,50,450.21,1531.65568884,9779,493568,0.009088635444641113,2.7669499069452286,0.3296157121658325,240,0.001,0.06906108558177948,1.0,0.9986588447354734
242,50,445.91,1519.1573123,9827,495616,0.00852931383997202,2.0982900436967613,0.3291066884994507,241,0.001,0.0295119546353817,1.0,0.9974398806225508
243,50,446.21,1523.11026778,9875,497664,0.00839715451002121,8.299045436829328,0.33147668838500977,242,0.001,0.050363875925540924,1.0,0.9950048234313726
244,50,452.48,1543.04113168,9924,499712,0.009758002124726772,4.092755790799856,0.33118936419487,243,0.001,0.07672315090894699,1.0,0.9983666111947969
245,50,452.84,1545.2316236,9971,501760,0.00851152278482914,2.220383075252175,0.33315134048461914,244,0.001,0.061927907168865204,1.0,0.9967630531173199
246,50,454.74,1550.52328801,10015,503808,0.008866608142852783,1.8027589458972215,0.3332280218601227,245,0.001,0.070828378200531,1.0,0.9987782433163375
247,50,454.8,1550.17592625,10060,505856,0.009086829610168934,2.0724408093839886,0.3250376582145691,246,0.001,0.06347836554050446,1.0,0.9975556959398091
248,50,455.4,1552.61513321,10095,507904,0.009577200748026371,3.2246784761548044,0.3250507414340973,247,0.001,0.08746559917926788,1.0,0.9984661422204226
249,50,454.81,1550.44789699,10139,509952,0.009688190184533596,2.032792851701379,0.32429397106170654,248,0.001,0.06527603417634964,1.0,0.998267684946768
250,50,455.52,1552.3748238399996,10185,512000,0.009659609757363796,7.156062470376492,0.3244011104106903,249,0.001,0.05783753842115402,1.0,0.9957191883586347
251,50,455.02,1551.851551,10232,514048,0.009070654399693012,2.3507498916238547,0.3212871551513672,250,0.001,0.05584435909986496,1.0,0.9980392556171864
252,50,456.46,1556.65011068,10265,516096,0.00959636177867651,1.7598908871412278,0.32297253608703613,251,0.001,0.14406317472457886,1.0,0.9991156670148484
253,50,459.19,1563.9243387099998,10307,518144,0.009740191511809826,3.1145111791789533,0.32348278164863586,252,0.001,0.12097646296024323,1.0,0.9984307487029582
254,50,458.55,1562.86045271,10340,520192,0.009495452977716923,0.7641266947612166,0.31931567192077637,253,0.001,0.05575578287243843,1.0,0.9977433492895216
255,50,461.31,1572.3597507499999,10385,522240,0.00906506460160017,2.281161580234766,0.3174137473106384,254,0.001,0.04878304898738861,1.0,0.9988774477969855
256,50,462.28,1573.61605783,10432,524288,0.008768033236265182,1.8663568697869777,0.31483423709869385,255,0.001,0.05857127904891968,1.0,0.9974727749358863
257,50,458.81,1564.2984008599994,10480,526336,0.008505234494805336,140.46558132767677,0.3141864240169525,256,0.001,0.03708948194980621,1.0,0.9597912319004536
258,50,458.51,1562.19003256,10511,528384,0.00901043601334095,12.879235146939754,0.3145736753940582,257,0.001,0.10695890337228775,1.0,0.9911649972200394
259,50,458.3,1563.1592299900005,10547,530432,0.00937720388174057,16.83174062669277,0.3148738443851471,258,0.001,0.03363867104053497,1.0,0.9777419064193964
260,50,459.99,1567.1374773200002,10586,532480,0.009134002029895782,4.622067221999169,0.3137744665145874,259,0.001,0.0959080159664154,1.0,0.9974490404129028
261,50,463.1,1576.71413256,10634,534528,0.006304525304585695,3.7895407900214195,0.31164252758026123,260,0.001,0.05658378824591637,1.0,0.9966013098601252
262,50,464.33,1579.9808993099996,10664,536576,0.00929869432002306,1.1149159165099263,0.30988433957099915,261,0.001,0.05865899845957756,1.0,0.9960808884352446
263,50,465.94,1584.03071691,10709,538624,0.00945188943296671,2.1189617604017257,0.3063201606273651,262,0.001,0.062305618077516556,1.0,0.9962018562946469
264,50,467.32,1586.5819020099996,10755,540672,0.009423078037798405,4.410774122178554,0.30550527572631836,263,0.001,0.20693977177143097,1.0,0.9946204978041351
265,50,472.17,1603.9020733500001,10800,542720,0.006389358546584845,2.8456184059381484,0.30511775612831116,264,0.001,0.06028994172811508,1.0,0.993104862049222
266,50,471.1,1600.0595415,10841,544768,0.009446700103580952,4.360612549632788,0.303859144449234,265,0.001,0.07740438729524612,1.0,0.9972156495787203
267,50,470.52,1600.1952238699998,10883,546816,0.006687643472105265,4.016424588114023,0.3039981722831726,266,0.001,0.04464776813983917,1.0,0.9939000220037997
268,50,467.63,1592.83363616,10919,548864,0.009512483142316341,5.155312430858612,0.3027288317680359,267,0.001,0.057072147727012634,1.0,0.9948783339932561
269,50,465.72,1588.68390142,10968,550912,0.009860518388450146,6.413110223412514,0.3040941059589386,268,0.001,0.07698710262775421,1.0,0.997482897946611
270,50,467.31,1595.1790976900002,11000,552960,0.009806596674025059,4.6425940409302715,0.30548301339149475,269,0.001,0.07309524714946747,1.0,0.9975941053126007
271,50,467.11,1595.4322757799998,11034,555008,0.009209271520376205,5.377868499606848,0.3054206669330597,270,0.001,0.08379796147346497,1.0,0.9954007053747773
272,50,467.78,1596.3434858700002,11082,557056,0.006468719337135553,5.912384004145861,0.30592596530914307,271,0.001,0.06158317252993584,1.0,0.9965536382514983
273,50,466.95,1593.2559673100002,11126,559104,0.009612238965928555,1.7639373667538165,0.3051006495952606,272,0.001,0.06434611976146698,1.0,0.9962763010989875
274,50,467.62,1594.5916278000002,11158,561152,0.0063150362111628056,1.7367940120399,0.30522164702415466,273,0.001,0.05194230377674103,1.0,0.9973509800620377
275,50,469.83,1601.81022445,11205,563200,0.009677308611571789,1.473256029933691,0.3050025701522827,274,0.001,0.07459905743598938,1.0,0.9979728709440678
276,50,469.83,1603.07885413,11241,565248,0.009499027393758297,2.9908373698592188,0.30185946822166443,275,0.001,0.07081466913223267,1.0,0.9975718876812607
277,50,470.1,1604.1686802699999,11289,567296,0.00945331435650587,1.91598588116467,0.3017999231815338,276,0.001,0.05987754836678505,1.0,0.9954233532771468
278,50,471.25,1607.68636356,11332,569344,0.009164712391793728,6.4064099542796615,0.3013931214809418,277,0.001,0.06887522339820862,1.0,0.9970276441890746
279,50,471.14,1608.9872705000002,11376,571392,0.009533249773085117,2.488967580348253,0.30009400844573975,278,0.001,0.06845567375421524,1.0,0.9922385970130563
280,50,472.56,1613.8193690100002,11416,573440,0.008834022097289562,3.6396689236164095,0.2996155023574829,279,0.001,0.15915021300315857,1.0,0.9980112216435373
281,50,474.88,1623.24225722,11452,575488,0.009545593522489071,5.158140334486961,0.2988148629665375,280,0.001,0.07404410094022751,1.0,0.997605390381068
282,50,472.16,1614.8663878200002,11498,577536,0.009992308914661407,4.542309269309044,0.2999866306781769,281,0.001,0.07559655606746674,1.0,0.9969941398594528
283,50,471.93,1616.0327695899998,11535,579584,0.006438636686652899,5.0081833772361275,0.29835283756256104,282,0.001,0.06414074450731277,1.0,0.9982205304550007
284,50,471.93,1617.8181623899998,11578,581632,0.009504432789981365,3.139774887263775,0.29828763008117676,283,0.001,0.0701654702425003,1.0,0.9985636759083718
285,50,471.93,1618.38175113,11614,583680,0.009767811745405197,1.5241892646998167,0.29725024104118347,284,0.001,0.07619211822748184,1.0,0.9975104827899486
286,50,473.11,1623.01763775,11640,585728,0.009363106451928616,1.2399023119360209,0.29634401202201843,285,0.001,0.08197230845689774,1.0,0.9985935189761221
287,50,472.59,1626.04685159,11682,587776,0.009011607617139816,2.3148854915052652,0.2961009442806244,286,0.001,0.060680415481328964,1.0,0.997996708843857
288,50,471.65,1621.9051363799997,11727,589824,0.009017943404614925,1.131666237488389,0.29832378029823303,287,0.001,0.06549926102161407,1.0,0.9984959601424634
289,50,472.85,1626.3774636999997,11770,591872,0.008854415267705917,1.9111825067549943,0.296254962682724,288,0.001,0.06335017085075378,1.0,0.9986014975002035
290,50,470.34,1618.20131693,11815,593920,0.009190420620143414,1.4338590729981662,0.29831740260124207,289,0.001,0.0759563148021698,1.0,0.9984205414075404
291,50,472.04,1622.7231945100002,11859,595968,0.009239382110536098,8.854125374555588,0.29584184288978577,290,0.001,0.07141657173633575,1.0,0.9931287267245352
292,50,469.09,1613.8526482700001,11908,598016,0.0077890451066195965,26.111963456869127,0.2956741750240326,291,0.001,0.040472712367773056,1.0,0.9443109594285488
293,50,467.06,1607.5664146800002,11955,600064,0.009281789883971214,14.020934930443763,0.2938023507595062,292,0.001,0.09249503910541534,1.0,0.993809993378818
294,50,464.47,1598.8264481600002,11989,602112,0.009120896458625793,7.823560009896755,0.2949660122394562,293,0.001,0.09382645785808563,1.0,0.9920689612627029
295,50,460.97,1590.52276252,12033,604160,0.006379154976457357,8.356605618447066,0.29346778988838196,294,0.001,0.06979972869157791,1.0,0.9951431299559772
296,50,462.54,1596.92483646,12067,606208,0.009181340225040913,6.1831984803080555,0.29234665632247925,295,0.001,0.07896462082862854,1.0,0.9975529354996979
297,50,461.25,1593.1146600099999,12114,608256,0.00998708140105009,2.7970572233200075,0.29326072335243225,296,0.001,0.09692395478487015,1.0,0.9965088767930865
298,50,458.22,1583.61069779,12147,610304,0.00904557853937149,5.225391533970833,0.2947472929954529,297,0.001,0.037512920796871185,1.0,0.9951395224779844
299,50,458.05,1581.1786174400002,12197,612352,0.009198012761771679,5.249441380053758,0.29421043395996094,298,0.001,0.22911909222602844,1.0,0.9968240715097636
300,50,456.77,1579.9376949999996,12238,614400,0.009434831328690052,4.738502814620733,0.29472312331199646,299,0.001,0.15145011246204376,1.0,0.9975580440368503
301,50,459.78,1589.32038093,12282,616448,0.009186852723360062,6.2169102966785434,0.2952871024608612,300,0.001,0.08227118849754333,1.0,0.9964765242766589
302,50,457.18,1582.8629618199996,12326,618496,0.0070139640010893345,130.00077399015427,0.29592499136924744,301,0.001,0.02935110032558441,1.0,0.8425438553094864
303,50,454.65,1577.5430298299998,12370,620544,0.009174644015729427,6.959920053929091,0.29463741183280945,302,0.001,0.09380660951137543,1.0,0.9968826030381024
304,50,455.74,1580.2903816099993,12399,622592,0.009818874299526215,6.030525717139244,0.2959789037704468,303,0.001,0.0814991295337677,1.0,0.9977964106947184
305,50,458.52,1587.0882400899998,12437,624640,0.006553454324603081,124.25181936025619,0.29679158329963684,304,0.001,0.0466831736266613,1.0,0.9449928849935532
306,50,459.61,1590.08562098,12473,626688,0.009550230577588081,5.399257882684469,0.2987588047981262,305,0.001,0.07318222522735596,1.0,0.9803581703454256
307,50,458.99,1587.02191199,12517,628736,0.00910627469420433,2.4652564495801927,0.29823505878448486,306,0.001,0.06831616908311844,1.0,0.9945181771181524
308,50,458.99,1587.9490914699998,12555,630784,0.009359878487884998,5.107933746278286,0.2964963912963867,307,0.001,0.11020217835903168,1.0,0.996135052293539
309,50,459.51,1588.8794656900002,12603,632832,0.009743872098624706,1.7833875477313996,0.2956972122192383,308,0.001,0.10695385187864304,1.0,0.9970693946816027
310,50,458.64,1587.9759057600002,12646,634880,0.008968770503997803,1.0726153872907163,0.29844188690185547,309,0.001,0.07920671999454498,1.0,0.9982182332314551
311,50,458.58,1589.0324856000004,12680,636928,0.0092847915366292,4.407407914102078,0.29765546321868896,310,0.001,0.05991534888744354,1.0,0.9958111178129911
312,50,460.6,1596.4604923,12728,638976,0.006531510967761278,6.356612017005682,0.2966015934944153,311,0.001,0.05435512959957123,1.0,0.9950128649361432
313,50,461.41,1599.8559840599999,12776,641024,0.008035591803491116,3.1177554219961165,0.29552245140075684,312,0.001,0.044788509607315063,1.0,0.9970940966159105
314,50,462.27,1603.4206714299999,12809,643072,0.009012453258037567,5.999169274419546,0.2935169041156769,313,0.001,0.06017589569091797,1.0,0.9950836850330234
315,50,461.13,1599.97473344,12855,645120,0.009189872071146965,3.8976004675030707,0.2940491735935211,314,0.001,0.07136448472738266,1.0,0.9969077890273184
316,50,460.95,1600.9509519000003,12907,647168,0.00922368187457323,10.521945571899414,0.2927645444869995,315,0.001,0.12027619779109955,1.0,0.9966597412712872
317,50,463.8,1612.37939308,12956,649216,0.00891802553087473,5.4113934054970745,0.29112696647644043,316,0.001,0.0693148747086525,1.0,0.9971343814395368
318,50,461.18,1603.6187687200002,12991,651264,0.00957957748323679,4.029169496148825,0.2924979031085968,317,0.001,1.0719118118286133,1.0,0.9969594723079354
319,50,460.2,1601.56695616,13026,653312,0.009472331963479519,7.593160715699196,0.29205194115638733,318,0.001,0.0730099305510521,1.0,0.9969678458292037
320,50,460.42,1601.6458341099997,13075,655360,0.009421431459486485,6.2358856573700905,0.2923673689365387,319,0.001,0.09959962964057922,1.0,0.9963049015495926
321,50,464.21,1616.39940607,13107,657408,0.009617027826607227,3.8992112308740614,0.291933536529541,320,0.001,0.05758899450302124,1.0,0.9918851666152477
322,50,463.29,1611.60261133,13151,659456,0.009282019920647144,3.956863483041525,0.2912009060382843,321,0.001,0.2524592876434326,1.0,0.9978620379697531
323,50,461.46,1605.0588844299998,13181,661504,0.009085913188755512,3.754445457458496,0.28989923000335693,322,0.001,0.08631984889507294,1.0,0.9953664066269994
324,50,463.22,1613.7616092700002,13226,663552,0.009199180640280247,6.497923781722784,0.28940102458000183,323,0.001,0.08087612688541412,1.0,0.9965865791309625
325,50,465.24,1616.5494691,13273,665600,0.009402360767126083,5.987527701258659,0.2881401479244232,324,0.001,0.09710157662630081,1.0,0.9971819473430514
326,50,468.21,1623.5492188900005,13320,667648,0.009580405429005623,3.4777193434536455,0.2872765362262726,325,0.001,0.10869727283716202,1.0,0.9967864532954991
327,50,469.23,1628.6251245500002,13368,669696,0.0098460977897048,1.3246212504804133,0.2867242395877838,326,0.001,0.06909040361642838,1.0,0.9957639523781836
328,50,468.74,1627.13657221,13412,671744,0.009448090568184853,4.4255475666373965,0.28775754570961,327,0.001,0.09124325215816498,1.0,0.9963456799741834
329,50,468.74,1626.87307383,13445,673792,0.009652793407440186,2.5559914276003837,0.28864404559135437,328,0.001,0.14521431922912598,1.0,0.9964448364917189
330,50,469.36,1629.54858281,13489,675840,0.006377005483955145,1.684196948260069,0.2883700430393219,329,0.001,0.05697237700223923,1.0,0.9955352479591966
331,50,467.43,1623.9899342899998,13523,677888,0.009343164041638374,1.8817682143300771,0.2876620590686798,330,0.001,0.0778689831495285,1.0,0.9962115183006972
332,50,464.52,1614.84637767,13566,679936,0.009516093879938126,4.571696516498923,0.2868572771549225,331,0.001,0.06700558960437775,1.0,0.9971442890819162
333,50,463.29,1612.4990335799998,13600,681984,0.009600586257874966,4.702487719058991,0.2865977883338928,332,0.001,0.09043064713478088,1.0,0.9967729414347559
334,50,463.27,1614.2272668699998,13648,684032,0.00927367340773344,9.898693130910397,0.28622743487358093,333,0.001,0.08208923786878586,1.0,0.9958142465911806
335,50,461.93,1611.9044666800003,13692,686080,0.009623614139854908,4.492681659758091,0.2839341461658478,334,0.001,0.08401122689247131,1.0,0.9969904189929366
336,50,463.65,1616.3195237099997,13743,688128,0.009319267235696316,3.5189898371696473,0.28400012850761414,335,0.001,0.0975610539317131,1.0,0.9976563910022378
337,50,466.54,1627.12175845,13787,690176,0.008959324099123478,3.3376704223453997,0.28449109196662903,336,0.001,0.053284868597984314,1.0,0.9944553594104946
338,50,467.63,1629.10938683,13823,692224,0.009028086438775063,4.920921415835619,0.28369206190109253,337,0.001,0.0610586479306221,1.0,0.9967547941487283
339,50,470.48,1637.23651132,13858,694272,0.009732821956276894,4.825693032890558,0.28247445821762085,338,0.001,0.07110337913036346,1.0,0.9964395023416728
340,50,469.87,1635.3514751799999,13893,696320,0.00919304322451353,2.0717900417745114,0.2822229564189911,339,0.001,0.08131860196590424,1.0,0.9948686310090125
341,50,473.45,1648.7942511400001,13941,698368,0.00978696346282959,3.9781989000737665,0.2817114591598511,340,0.001,0.07043735682964325,1.0,0.997871896950528
342,50,474.09,1651.91847839,13977,700416,0.008630582131445408,5.595598781108857,0.2834922969341278,341,0.001,0.06351328641176224,1.0,0.9964293499942869
343,50,473.62,1650.78480699,14017,702464,0.009119147434830666,2.874088015407324,0.28455016016960144,342,0.001,0.11662356555461884,1.0,0.9973613505717367
344,50,471.33,1640.9900425,14050,704512,0.008964617736637592,4.456297665834427,0.284199595451355,343,0.001,0.10997553914785385,1.0,0.9963232004083693
345,50,470.35,1638.9544227399997,14093,706560,0.009514435194432735,6.572470077127218,0.284736305475235,344,0.001,0.05063534900546074,1.0,0.9902728581801057
346,50,472.43,1645.63194139,14140,708608,0.006676473189145327,15.092009909451008,0.2848888337612152,345,0.001,0.06641632318496704,1.0,0.982713608071208
347,50,472.91,1644.1149389800003,14189,710656,0.007901799865067005,13.953913854062558,0.2848672568798065,346,0.001,0.04294540733098984,1.0,0.9231606498360634
348,50,471.19,1639.8990379900001,14229,712704,0.009404226206243038,2.088399291038513,0.2841550409793854,347,0.001,0.07326407730579376,1.0,0.9953774497844279
349,50,471.01,1641.6419389100001,14258,714752,0.006686671171337366,7.811898091435433,0.28515273332595825,348,0.001,0.17728707194328308,1.0,0.9883468635380268
350,50,470.36,1638.9906811299998,14308,716800,0.009226144291460514,3.884063733369112,0.28405168652534485,349,0.001,0.10338947176933289,1.0,0.9913904536515474
351,50,468.88,1632.9038886899998,14343,718848,0.00941390823572874,6.677369249612093,0.2833658754825592,350,0.001,0.0808643102645874,1.0,0.9933174620382488
352,50,467.47,1629.3535551800003,14392,720896,0.00962879229336977,3.6986173551529644,0.2830173969268799,351,0.001,0.06007152795791626,1.0,0.9929299093782902
353,50,466.12,1624.7957397800005,14427,722944,0.009816261939704418,6.777259304374456,0.28447964787483215,352,0.001,0.29194509983062744,1.0,0.9946777378208935
354,50,465.43,1622.6964435399998,14475,724992,0.009148652665317059,4.911860724538565,0.2843310832977295,353,0.001,0.05954713746905327,1.0,0.9951825188472867
355,50,466.52,1625.2940563199998,14519,727040,0.009252111427485943,8.982072313129901,0.284040629863739,354,0.001,0.07846858352422714,1.0,0.9958557151257992
356,50,466.23,1621.9390302599998,14563,729088,0.009364795871078968,3.4909877981990576,0.28447437286376953,355,0.001,0.0877220407128334,1.0,0.9966022141743451
357,50,465.33,1615.9115367100003,14607,731136,0.009022279642522335,6.640665904432535,0.2844386100769043,356,0.001,0.06504496932029724,1.0,0.9960981290787458
358,50,465.98,1615.7008846100005,14659,733184,0.00999168585985899,5.949916764348745,0.28499576449394226,357,0.001,0.07096929848194122,1.0,0.9959481325931847
359,50,466.64,1614.62485162,14690,735232,0.00873479899019003,102.59924150258303,0.2866112291812897,358,0.001,0.04325198009610176,1.0,0.7872710227966309
360,50,466.84,1612.1857073900005,14735,737280,0.009234704077243805,119.78964842557907,0.28653332591056824,359,0.001,0.042397309094667435,1.0,0.7786028534173965
361,50,466.01,1607.2391284899998,14766,739328,0.009214802645146847,37.21993281841278,0.2837674617767334,360,0.001,0.05968485772609711,1.0,0.8395369052886963
362,50,466.01,1606.0396793300001,14808,741376,0.008317486383020878,163.56675156354905,0.2835719585418701,361,0.001,0.04592946171760559,1.0,0.7573908865451813
363,50,467.23,1608.3107541900004,14840,743424,0.009300589561462402,5.166833946853876,0.2830149233341217,362,0.001,0.07052049785852432,1.0,0.9836940914392471
