time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,train/policy_objective,train/kl_divergence_loss,train/learning_rate,train/explained_variance,train/is_line_search_success,train/std,train/n_updates,train/value_loss
1320,747520,424.73,566,365,1490.2096832499997,0.06763831526041031,0.006570201367139816,0.001,0.9864749293774366,1.0,0.2487165778875351,364,14.45539730489254
1323,749568,425.2,566,366,1489.9869528800002,0.06740426272153854,0.009794527664780617,0.001,0.996271489886567,1.0,0.24777400493621826,365,3.5117097228765486
1327,751616,424.72,566,367,1486.39487173,0.06094476208090782,0.00641104020178318,0.001,0.9972245583776385,1.0,0.2478007823228836,366,2.7091298528015613
1330,753664,425.37,566,368,1487.64828976,0.08119100332260132,0.009720333851873875,0.001,0.9974467898719013,1.0,0.24767935276031494,367,3.546562322974205
1334,755712,432.33,566,369,1512.6477415400002,0.0746401846408844,0.009093784727156162,0.001,0.9977562325075269,1.0,0.24734671413898468,368,2.3913011085242033
1337,757760,432.53,566,370,1516.2985468,0.09464079141616821,0.009951305575668812,0.001,0.9969007989857346,1.0,0.24773181974887848,369,3.618289925158024
1341,759808,434.17,566,371,1521.5501726100003,0.07483866065740585,0.008976878598332405,0.001,0.9983193594962358,1.0,0.2483089417219162,370,2.942742994055152
1344,761856,442.12,566,372,1551.5007980400007,0.11572811752557755,0.009078330360352993,0.001,0.9980160677805543,1.0,0.24867989122867584,371,2.8490278858691456
1348,763904,446.72,566,373,1565.3439289000003,0.08278349041938782,0.006407890934497118,0.001,0.9987536052940413,1.0,0.24899739027023315,372,3.454281948506832
1351,765952,443.05,566,374,1552.27382808,0.06070002540946007,0.009759868495166302,0.001,0.9985899433959275,1.0,0.24881111085414886,373,1.856271832808852
1355,768000,444.51,566,375,1553.32169519,0.07504354417324066,0.006413616240024567,0.001,0.9989600213011727,1.0,0.24854540824890137,374,4.312834847718477
1359,770048,446.73,566,376,1559.8831981100004,0.0645780935883522,0.00899887178093195,0.001,0.9933593403548002,1.0,0.2489781230688095,375,2.0493289973586797
1362,772096,443.58,566,377,1550.0766053600005,0.06183414161205292,0.009656130336225033,0.001,0.9986343631753698,1.0,0.24838562309741974,376,1.8440976738929749
1366,774144,441.46,566,378,1544.7926396400005,0.13634732365608215,0.009208268485963345,0.001,0.9990355772897601,1.0,0.24863570928573608,377,2.8966521874070166
1369,776192,439.72,566,379,1537.7315199599998,0.08197655528783798,0.009628198109567165,0.001,0.9989947264548391,1.0,0.24834509193897247,378,2.5534018963575362
1373,778240,444.66,566,380,1552.7557223699998,0.08376839756965637,0.009541347622871399,0.001,0.9989884815877303,1.0,0.24636505544185638,379,2.5876717321574687
1377,780288,443.4,566,381,1551.1703726800001,0.07741440087556839,0.009433497674763203,0.001,0.9976904180366546,1.0,0.24525398015975952,380,1.9462623808532953
1380,782336,441.0,566,382,1543.1304251799997,0.07960230857133865,0.009283294901251793,0.001,0.9994232350145467,1.0,0.2443663626909256,381,2.227245061844587
1384,784384,444.07,566,383,1553.04913534,0.08043723553419113,0.009439273737370968,0.001,0.9987776227062568,1.0,0.24439962208271027,382,3.503345051407814
1387,786432,446.65,566,384,1559.1483132199999,0.06699131429195404,0.006885481998324394,0.001,0.9990726397954859,1.0,0.24514277279376984,383,2.708762189000845
1391,788480,448.32,566,385,1571.08145547,0.20856939256191254,0.009794283658266068,0.001,0.99923583335476,1.0,0.24419838190078735,384,1.8243829172104598
1394,790528,450.22,566,386,1578.3438164699996,0.0745912715792656,0.009456277824938297,0.001,0.9990734395105392,1.0,0.24530665576457977,385,4.5437499262392524
1397,792576,445.33,567,387,1564.9903771099996,0.07798632979393005,0.009680736809968948,0.001,0.9983361873310059,1.0,0.24476176500320435,386,1.948256192728877
1401,794624,445.72,566,388,1565.6473893100003,0.10513990372419357,0.008559289388358593,0.001,0.9990786853595637,1.0,0.24439620971679688,387,3.2912216410040855
1404,796672,446.58,567,389,1568.4640904399994,0.06119086593389511,0.009425542317330837,0.001,0.9990087053738534,1.0,0.24543078243732452,388,2.4879664279520513
1408,798720,446.58,567,390,1570.2361373900003,0.06221168115735054,0.009447635151445866,0.001,0.9991001492016949,1.0,0.24532677233219147,389,1.1535565476864575
1412,800768,445.64,567,391,1566.5946043499998,0.10770925134420395,0.009342641569674015,0.001,0.9986744642956182,1.0,0.24641554057598114,390,1.2992721877992153
1415,802816,442.35,567,392,1555.7362957500002,0.06448235362768173,0.009095561690628529,0.001,0.9989233332453296,1.0,0.2461138218641281,391,1.9198556732386352
1420,804864,435.83,566,393,1531.4396001699997,0.08665821701288223,0.009358805604279041,0.001,0.9989598797401413,1.0,0.2464544177055359,392,3.7333221957087517
1423,806912,435.91,566,394,1531.9210038899996,0.0978134274482727,0.009978150017559528,0.001,0.9991445019841194,1.0,0.24695199728012085,393,2.909817223995924
1426,808960,438.03,566,395,1539.85181395,0.08973082154989243,0.009525761008262634,0.001,0.9992122019757517,1.0,0.2465156763792038,394,1.6738318990916015
1429,811008,434.14,567,396,1529.1200196300001,0.08847841620445251,0.009461009874939919,0.001,0.9990832288167439,1.0,0.24542824923992157,395,2.562783543765545
1433,813056,432.76,567,397,1527.27323652,0.13253456354141235,0.009519817307591438,0.001,0.9994632616289891,1.0,0.24506449699401855,396,1.459838081151247
1436,815104,438.08,567,398,1545.1256421700004,0.0603988952934742,0.006430942099541426,0.001,0.9993580710724927,1.0,0.24571384489536285,397,2.014473421499133
1441,817152,438.39,566,399,1545.2493820000004,0.06872455775737762,0.009901395998895168,0.001,0.9991052592522465,1.0,0.24401788413524628,398,1.9440968576818705
1445,819200,436.76,566,400,1540.59106164,0.07495629787445068,0.008847014978528023,0.001,0.9991486746584997,1.0,0.24423503875732422,399,2.1864818055182695
1448,821248,436.29,566,401,1539.16776056,0.07027199119329453,0.009403216652572155,0.001,0.9991522667114623,1.0,0.2428838610649109,400,2.3182635717093945
1451,823296,433.77,567,402,1528.6654352200003,0.1102825254201889,0.009370886720716953,0.001,0.9989086193963885,1.0,0.24338673055171967,401,1.9941576387733222
1456,825344,436.72,566,403,1539.3117597099997,0.04840732365846634,0.009694776497781277,0.001,0.9676420390605927,1.0,0.2435261756181717,402,99.38105869889259
1459,827392,438.59,566,404,1546.2156173,0.09112609922885895,0.0094864871352911,0.001,0.9984533373499289,1.0,0.24326284229755402,403,3.367208082228899
1462,829440,439.66,567,405,1549.17227956,0.062294818460941315,0.009317035786807537,0.001,0.9981708455597982,1.0,0.2436063140630722,404,3.4100430011749268
1465,831488,439.09,567,406,1548.4116888,0.06495486944913864,0.008857393637299538,0.001,0.9984561150195077,1.0,0.24403530359268188,405,1.9680030826479196
1468,833536,439.23,567,407,1546.17255996,0.08366415649652481,0.00915945041924715,0.001,0.9988656063796952,1.0,0.2432755082845688,406,2.3163765516132115
1472,835584,438.29,567,408,1540.5428312000001,0.060562510043382645,0.009478642605245113,0.001,0.9983817368047312,1.0,0.24282151460647583,407,2.243491198122501
1475,837632,437.14,567,409,1536.6143612300002,0.04964183270931244,0.00634205574169755,0.001,0.9539482183754444,1.0,0.24299903213977814,408,126.63073728382588
1479,839680,438.39,567,410,1539.2278511,0.1226523369550705,0.009675020352005959,0.001,0.9936819248832762,1.0,0.24313414096832275,409,9.285142950713634
1483,841728,435.89,567,411,1531.0803597699999,0.06681138277053833,0.009261840023100376,0.001,0.9916859297081828,1.0,0.24222803115844727,410,4.410013625770807
1487,843776,436.41,567,412,1533.72866389,0.07206130027770996,0.009609569795429707,0.001,0.9972976793069392,1.0,0.24193227291107178,411,3.824881564080715
1491,845824,435.6,567,413,1530.4590260900002,0.05756647139787674,0.006438080221414566,0.001,0.9981590807437897,1.0,0.24233980476856232,412,3.4476302683353426
1494,847872,440.96,567,414,1548.1570598200005,0.08982014656066895,0.009772214107215405,0.001,0.9988043082412332,1.0,0.24223226308822632,413,3.193286733329296
1498,849920,444.18,567,415,1557.02770179,0.07413119077682495,0.0094870300963521,0.001,0.9979429075028747,1.0,0.24237315356731415,414,2.13701856136322
1501,851968,446.35,567,416,1564.7230578900003,0.08235488086938858,0.0096427695825696,0.001,0.9983807480894029,1.0,0.2432866096496582,415,4.021161367744208
1505,854016,449.07,567,417,1570.2962505000003,0.06808538734912872,0.009408536367118359,0.001,0.9988341237185523,1.0,0.24277949333190918,416,3.3308601759374143
1509,856064,447.59,567,418,1564.34646272,0.06839945167303085,0.009671068750321865,0.001,0.9985055301804096,1.0,0.24199335277080536,417,2.2680729113519194
1513,858112,446.86,567,419,1560.16566051,0.07438201457262039,0.006405048072338104,0.001,0.9990878412500024,1.0,0.24228405952453613,418,2.142885609343648
1517,860160,445.52,566,420,1554.2368200899996,0.0730486661195755,0.009315283969044685,0.001,0.9988730537006631,1.0,0.24161626398563385,419,2.7464114159345625
1520,862208,448.41,567,421,1562.94668507,0.08331406116485596,0.009208180010318756,0.001,0.9992427673423663,1.0,0.24204514920711517,420,1.6844179049134254
1524,864256,452.31,566,422,1574.5775866400002,0.19678129255771637,0.009553766809403896,0.001,0.997726849745959,1.0,0.24201786518096924,421,1.6652362640947103
1528,866304,448.5,566,423,1563.1354083099995,0.05685409903526306,0.009347868151962757,0.001,0.995443198364228,1.0,0.2412511259317398,422,1.543519620411098
1531,868352,447.79,566,424,1561.43042766,0.10055273026227951,0.009581458754837513,0.001,0.9990318377967924,1.0,0.2412734031677246,423,4.016761233285069
1535,870400,449.94,566,425,1566.10894122,0.07167226821184158,0.009250286966562271,0.001,0.9991887276410125,1.0,0.23975276947021484,424,2.524059483408928
1539,872448,449.29,566,426,1563.18076327,0.054823171347379684,0.009514270350337029,0.001,0.9987760748481378,1.0,0.2394038438796997,425,0.9568567359820008
1543,874496,449.0,566,427,1562.7289266399998,0.06541475653648376,0.009263220243155956,0.001,0.999302382057067,1.0,0.23918484151363373,426,1.289237431809306
1546,876544,447.82,566,428,1558.90718239,0.05428481847047806,0.009478951804339886,0.001,0.9987320215441287,1.0,0.2394607663154602,427,1.4327431440353393
1549,878592,447.91,566,429,1562.68732486,0.10238660126924515,0.009735374711453915,0.001,0.9990734692546539,1.0,0.2374032735824585,428,2.149511969834566
1552,880640,446.86,567,430,1560.9281247000001,0.08803826570510864,0.009370914660394192,0.001,0.9986510839080438,1.0,0.23673276603221893,429,2.7081412456929685
1556,882688,447.11,567,431,1565.13630492,0.08113127946853638,0.00976545736193657,0.001,0.9991104708169587,1.0,0.23612767457962036,430,2.4137779835611584
1560,884736,446.15,567,432,1564.11453836,0.07905177772045135,0.009901031851768494,0.001,0.9989950833842158,1.0,0.2360827475786209,431,3.20342393592
1563,886784,447.84,567,433,1570.56682294,0.10784586519002914,0.009798347018659115,0.001,0.9993038154789247,1.0,0.23637187480926514,432,1.5451435878872872
1566,888832,448.17,567,434,1570.4070275599997,0.0605761893093586,0.009510441683232784,0.001,0.9990979465073906,1.0,0.23699446022510529,433,2.054048292338848
1569,890880,448.5,567,435,1572.66691813,0.07777728885412216,0.009419082663953304,0.001,0.9988856406416744,1.0,0.23585905134677887,434,1.5181583043187856
1572,892928,448.23,567,436,1574.1541433899997,0.07716498523950577,0.009796595200896263,0.001,0.9990190510870889,1.0,0.23453523218631744,435,1.831766300275922
1576,894976,450.29,567,437,1581.20974813,0.13825513422489166,0.006662530358880758,0.001,0.9991999292979017,1.0,0.2340525984764099,436,1.5127507034689187
1579,897024,451.99,567,438,1585.6725974199999,0.057408787310123444,0.008920191787183285,0.001,0.9987610875396058,1.0,0.2327740341424942,437,1.3423105262219905
1582,899072,453.96,568,439,1592.471353,0.051640234887599945,0.006681881379336119,0.001,0.9969979028683156,1.0,0.232317253947258,438,1.2166374515742064
1586,901120,453.3,568,440,1590.13765156,0.05846414715051651,0.009526464156806469,0.001,0.996698526898399,1.0,0.2317652553319931,439,1.0418332282453775
1589,903168,450.14,568,441,1579.2321644299996,0.06395488232374191,0.009418361820280552,0.001,0.9987969289068133,1.0,0.23122303187847137,440,2.5409933321177958
1593,905216,452.87,567,442,1589.0043952799997,0.08008360117673874,0.009602513164281845,0.001,0.9990171886747703,1.0,0.23057611286640167,441,2.79867474809289
1597,907264,449.14,567,443,1578.1995163600002,0.07811105996370316,0.009403287433087826,0.001,0.9988474908750504,1.0,0.23052537441253662,442,1.138947637565434
1600,909312,447.48,568,444,1572.4797417100003,0.07528671622276306,0.00961118284612894,0.001,0.9991773869842291,1.0,0.23098625242710114,443,2.0420398212969304
1603,911360,449.19,568,445,1576.86265151,0.07487422972917557,0.009778515435755253,0.001,0.9987089808564633,1.0,0.2309861183166504,444,1.4449874931946396
1606,913408,454.45,568,446,1594.2713449299997,0.14115935564041138,0.009384923614561558,0.001,0.998676554649137,1.0,0.23076266050338745,445,2.644155045226216
1610,915456,455.8,568,447,1598.0479240099999,0.056532930582761765,0.008893239311873913,0.001,0.9989166257437319,1.0,0.2302180975675583,446,2.0296579755842687
1614,917504,455.16,568,448,1595.7350312600001,0.07251093536615372,0.009465894661843777,0.001,0.9970946325920522,1.0,0.23016726970672607,447,1.096065595932305
1618,919552,452.09,568,449,1587.00085652,0.07465013116598129,0.00966996792703867,0.001,0.9988604054087773,1.0,0.229592427611351,448,2.339552175626159
1622,921600,451.03,568,450,1583.04957931,0.08893090486526489,0.00968108419328928,0.001,0.9994972629938275,1.0,0.23006798326969147,449,2.0976230658590795
1626,923648,453.28,567,451,1591.6375345899996,0.06890726834535599,0.009869536384940147,0.001,0.9987475532107055,1.0,0.22983771562576294,450,2.384262225404382
1629,925696,455.19,567,452,1597.8178852099998,0.06597316265106201,0.009336580522358418,0.001,0.9995538288203534,1.0,0.23048830032348633,451,1.211904931254685
1633,927744,457.48,568,453,1604.47402888,0.12048527598381042,0.009610802866518497,0.001,0.9991857857094146,1.0,0.23111556470394135,452,2.6048672940582036
1636,929792,459.9,568,454,1611.64759935,0.07593680173158646,0.009234783239662647,0.001,0.9992661584401503,1.0,0.23064132034778595,453,0.9314836401492357
1639,931840,459.7,568,455,1614.3719062999996,0.0788617804646492,0.009346210397779942,0.001,0.9987445559818298,1.0,0.23062829673290253,454,1.751893898844719
1642,933888,460.67,568,456,1617.64391746,0.07552361488342285,0.009694029577076435,0.001,0.9988398558925837,1.0,0.22970648109912872,455,2.7930255334824325
1646,935936,462.32,568,457,1623.07646156,0.07745116204023361,0.009525108151137829,0.001,0.9989504965487868,1.0,0.22949866950511932,456,1.7257597282528878
1649,937984,458.59,568,458,1612.09477752,0.08523941785097122,0.009480149485170841,0.001,0.9975356878712773,1.0,0.22969408333301544,457,2.150531042739749
1652,940032,456.13,568,459,1604.3593525099998,0.06723736971616745,0.009849046356976032,0.001,0.99852095823735,1.0,0.22961896657943726,458,6.6919735968112946
1655,942080,454.06,569,460,1597.5809777599998,0.06540648639202118,0.009678914211690426,0.001,0.9991661936510354,1.0,0.22936473786830902,459,1.7079304229468106
1658,944128,454.06,569,461,1598.5983748,0.06950987130403519,0.009794513694941998,0.001,0.9987735765753314,1.0,0.22860558331012726,460,1.5921935446560382
1662,946176,457.11,569,462,1609.8567299300003,0.0778091549873352,0.009436537511646748,0.001,0.9968322205822915,1.0,0.2281540483236313,461,1.062004049308598
1665,948224,459.51,569,463,1617.61785276,0.06977637112140656,0.009510024450719357,0.001,0.999143349879887,1.0,0.2275710552930832,462,1.365597727894783
1669,950272,461.68,569,464,1624.0481863599998,0.05398516356945038,0.009725461713969707,0.001,0.9989952796604484,1.0,0.2262224555015564,463,2.063447709940374
1672,952320,460.71,569,465,1619.2413222699997,0.05790889263153076,0.006740896496921778,0.001,0.9968598843552172,1.0,0.2259802371263504,464,0.838480737991631
1676,954368,462.89,569,466,1626.54300744,0.062282584607601166,0.009854244999587536,0.001,0.9964327337220311,1.0,0.225665882229805,465,3.4357794627547262
1679,956416,461.62,569,467,1625.8165095100003,0.05891783535480499,0.009872413240373135,0.001,0.9977501763496548,1.0,0.22479979693889618,466,0.7168356185778976
1683,958464,461.81,569,468,1626.0841613000002,0.0705212876200676,0.009578286670148373,0.001,0.9989882467780262,1.0,0.22525860369205475,467,3.2139991194009783
1686,960512,460.79,569,469,1625.2743236399997,0.06641779839992523,0.009820220991969109,0.001,0.9989595537772402,1.0,0.22470545768737793,468,1.7843529958277942
1689,962560,458.08,569,470,1618.7861160599998,0.11699777841567993,0.009664555080235004,0.001,0.9990691264392808,1.0,0.22358262538909912,469,1.6719836466014386
1692,964608,460.98,569,471,1630.1611623099996,0.07935655862092972,0.009494868107140064,0.001,0.9986452483572066,1.0,0.22405411303043365,470,4.001839409768581
1696,966656,462.22,569,472,1636.14557153,0.11527518928050995,0.00858509074896574,0.001,0.9985264644492418,1.0,0.22410868108272552,471,2.1659576941281555
1699,968704,467.31,569,473,1653.6904318799998,0.08715973794460297,0.00951279979199171,0.001,0.9987306916154921,1.0,0.22386540472507477,472,2.3030190195888283
1702,970752,467.23,570,474,1656.3992102800005,0.0824553444981575,0.009328875690698624,0.001,0.998931551235728,1.0,0.22285370528697968,473,1.3294975217431784
1706,972800,466.21,570,475,1652.2443741999998,0.05919734016060829,0.009558916091918945,0.001,0.998744294163771,1.0,0.22262682020664215,474,3.598270833864808
1709,974848,466.21,570,476,1651.6622026399998,0.07837729901075363,0.00975766871124506,0.001,0.9983032346935943,1.0,0.2228250950574875,475,4.07584378272295
1713,976896,467.01,570,477,1654.9755180799996,0.07943543791770935,0.006605284754186869,0.001,0.9976491592824459,1.0,0.22168870270252228,476,1.8801321402192115
1716,978944,467.4,570,478,1654.1044261,0.07807829231023788,0.009860863909125328,0.001,0.9987908597104251,1.0,0.22105777263641357,477,2.315220291540027
1720,980992,465.98,570,479,1652.8005055100004,0.04794405400753021,0.008484148420393467,0.001,0.997907176380977,1.0,0.22084593772888184,478,1.4851391192525625
1723,983040,463.76,570,480,1646.5600231899998,0.06342877447605133,0.009774620644748211,0.001,0.9985475725261495,1.0,0.22007465362548828,479,4.467047015577554
1727,985088,467.73,570,481,1659.5975464100002,0.09920332580804825,0.009658469818532467,0.001,0.9986844706581905,1.0,0.2204257696866989,480,2.249774921312928
1730,987136,466.28,570,482,1655.27380715,0.0859384834766388,0.009760776534676552,0.001,0.9971391623839736,1.0,0.22050480544567108,481,4.175327851250768
1734,989184,468.35,570,483,1663.3980970799998,0.08365573734045029,0.009287814609706402,0.001,0.9980273505207151,1.0,0.21959693729877472,482,5.496673477441073
1737,991232,467.84,570,484,1663.2820215400002,0.07330943644046783,0.009601923637092113,0.001,0.9981084285536781,1.0,0.21940545737743378,483,1.3945085046812893
1741,993280,468.0,570,485,1663.75812672,0.05906672030687332,0.009328472428023815,0.001,0.992860191501677,1.0,0.2193349450826645,484,2.3912720806896686
1746,995328,470.15,569,486,1670.4292006799997,0.051686495542526245,0.009652330540120602,0.001,0.9976002990733832,1.0,0.21926450729370117,485,2.5525238566100596
1750,997376,468.81,569,487,1666.6950856899996,0.07767055928707123,0.009709740988910198,0.001,0.9981243194779381,1.0,0.21867460012435913,486,1.1662429681047797
1753,999424,471.3,569,488,1675.89184003,0.08030969649553299,0.009016726166009903,0.001,0.9985848763026297,1.0,0.21853762865066528,487,1.7058097898960114
1756,1001472,470.12,570,489,1672.8875407100004,0.07338941842317581,0.009737878106534481,0.001,0.9976372164674103,1.0,0.21930527687072754,488,1.3486531097441912
1760,1003520,471.94,570,490,1679.0871768299999,0.04432067647576332,0.009103245101869106,0.001,0.9969520296435803,1.0,0.2181345373392105,489,2.1027007285505532
1764,1005568,474.2,569,491,1687.4625362699999,0.09977234899997711,0.006325963418930769,0.001,0.9986436681356281,1.0,0.2183443307876587,490,1.9838742189109326
1768,1007616,475.84,569,492,1692.5358249299998,0.5492932200431824,0.006469095125794411,0.001,0.9991115902084857,1.0,0.21825610101222992,491,0.7653555426746607
1771,1009664,476.32,570,493,1692.99722519,0.09338119626045227,0.009607021696865559,0.001,0.9987013307400048,1.0,0.21823818981647491,492,2.0105114709585905
1774,1011712,477.87,570,494,1698.39386504,0.09000225365161896,0.009673160500824451,0.001,0.9989853437291458,1.0,0.2178351730108261,493,1.7304095022380352
1777,1013760,477.05,570,495,1693.88245569,0.0676736831665039,0.009904644452035427,0.001,0.9992645521997474,1.0,0.21768160164356232,494,1.4301019698381423
1781,1015808,478.17,570,496,1697.1121466200004,0.07473407685756683,0.009599339216947556,0.001,0.99899931717664,1.0,0.2178441435098648,495,1.6397633226588368
1784,1017856,478.32,570,497,1695.2574166699999,0.06568307429552078,0.006476982031017542,0.001,0.9960868814960122,1.0,0.21855826675891876,496,1.4349290922284126
1787,1019904,478.03,570,498,1693.17467534,0.07676230370998383,0.009376400150358677,0.001,0.9975901797879487,1.0,0.217977836728096,497,2.8521306063979863
1790,1021952,477.82,570,499,1692.1984408800001,0.06394714117050171,0.006403511855751276,0.001,0.9987023514695466,1.0,0.2181074619293213,498,1.6597490552812815
1794,1024000,477.49,570,500,1692.4715877499998,0.06001487746834755,0.009427783079445362,0.001,0.9990920324926265,1.0,0.21820169687271118,499,2.3453270457684994
1798,1026048,479.29,570,501,1698.3675745,0.10354898869991302,0.009836294688284397,0.001,0.9987073872471228,1.0,0.21841122210025787,500,2.5559183802455663
1802,1028096,480.66,570,502,1702.19946187,0.08260268718004227,0.009339433163404465,0.001,0.999168542039115,1.0,0.21848629415035248,501,0.9274238590151072
1806,1030144,482.3,570,503,1705.79874201,0.11796598136425018,0.00994099397212267,0.001,0.9991006391937844,1.0,0.21874350309371948,502,1.5764629244804382
1809,1032192,483.34,570,504,1708.7005588900001,0.057476866990327835,0.009509321302175522,0.001,0.9981357152573764,1.0,0.21827299892902374,503,0.6913505822420121
1814,1034240,484.88,569,505,1715.57495714,0.06970124691724777,0.009812414646148682,0.001,0.998392250505276,1.0,0.21727417409420013,504,2.6966259464621545
1818,1036288,485.14,569,506,1713.8292856199996,0.13046258687973022,0.009658603928983212,0.001,0.9987515376415104,1.0,0.21713022887706757,505,2.6313666343688964
1821,1038336,480.92,569,507,1701.7766769700002,0.06274585425853729,0.009923146106302738,0.001,0.9933876045979559,1.0,0.21694739162921906,506,1.8689414277672767
1825,1040384,479.77,570,508,1697.0102016399997,0.02336328849196434,0.006167647894471884,0.001,0.9986934832995757,1.0,0.21686291694641113,507,4.230340952053666
1827,1042432,477.18,570,509,1689.8363462699997,0.06000450626015663,0.009554621763527393,0.001,0.9985817563720047,1.0,0.21713261306285858,508,1.9943928696215152
1831,1044480,476.71,570,510,1689.7645313000003,0.07676675915718079,0.009205481968820095,0.001,0.9987953013041988,1.0,0.21706990897655487,509,2.3290872897952797
1834,1046528,478.08,570,511,1693.92318196,0.11641751229763031,0.009558944031596184,0.001,0.9989611699711531,1.0,0.21699531376361847,510,1.4547900710254908
1837,1048576,477.58,570,512,1694.96677556,0.06517287343740463,0.009694966487586498,0.001,0.9985031761461869,1.0,0.21706821024417877,511,0.8820661593228578
1840,1050624,477.36,570,513,1695.48131561,0.09935268759727478,0.009712575003504753,0.001,0.9990921357530169,1.0,0.21750366687774658,512,1.678157826140523
1844,1052672,477.73,570,514,1695.63371701,0.06404244899749756,0.009920147247612476,0.001,0.9991910938406363,1.0,0.216383695602417,513,1.9115648340433835
1848,1054720,474.19,570,515,1686.1357738899999,0.08465536683797836,0.009735841304063797,0.001,0.999042724724859,1.0,0.21585208177566528,514,1.2098457086831331
1851,1056768,470.58,570,516,1673.73389636,0.07689379155635834,0.0064551569521427155,0.001,0.998979025753215,1.0,0.21605455875396729,515,2.352126197516918
1854,1058816,469.64,570,517,1672.24990828,0.05101568251848221,0.006695063319057226,0.001,0.9986897904891521,1.0,0.2159271389245987,516,3.083902309089899
1858,1060864,468.02,570,518,1668.9592587000004,0.07215450704097748,0.009681741707026958,0.001,0.9991411400260404,1.0,0.21560150384902954,517,2.2624967105686666
1861,1062912,468.02,570,519,1669.3273234000005,0.083397276699543,0.006708888802677393,0.001,0.9988959236070514,1.0,0.21519513428211212,518,2.225887993723154
1864,1064960,467.59,571,520,1667.67620613,0.05709640309214592,0.00940208975225687,0.001,0.997606122167781,1.0,0.2150477021932602,519,1.9198210805654525
1868,1067008,465.19,571,521,1661.4430932600005,0.08136963099241257,0.00953903328627348,0.001,0.9989389216061682,1.0,0.2155112475156784,520,2.247790777683258
1871,1069056,463.32,571,522,1654.77514256,0.07290325313806534,0.009892018511891365,0.001,0.9986863187514246,1.0,0.21502642333507538,521,3.7960595794022085
1875,1071104,461.67,571,523,1649.58974095,0.08732796460390091,0.009751095436513424,0.001,0.9984783770050853,1.0,0.21553270518779755,522,3.0449403561651707
1878,1073152,460.56,571,524,1647.35051283,0.07671131193637848,0.009940962307155132,0.001,0.9990268524270505,1.0,0.21588361263275146,523,1.5631092607975006
1882,1075200,457.35,571,525,1638.16241247,0.06049438565969467,0.009755744598805904,0.001,0.9992752975667827,1.0,0.2153400182723999,524,1.7893600840121509
1886,1077248,455.74,571,526,1632.09349316,0.0663367286324501,0.0064620706252753735,0.001,0.9989042681409046,1.0,0.21566148102283478,525,2.2854126919060946
1889,1079296,454.69,571,527,1626.1364881800002,0.07390764355659485,0.00894113164395094,0.001,0.9986825913656503,1.0,0.2148866504430771,526,1.6732136320322752
1893,1081344,450.78,571,528,1614.0197196600004,0.07035212218761444,0.009370728395879269,0.001,0.9980286932550371,1.0,0.21456660330295563,527,2.7113646041601895
1897,1083392,451.38,571,529,1615.9253561599999,0.06472373753786087,0.008814019151031971,0.001,0.9986566037405282,1.0,0.21456372737884521,528,2.585198946669698
1901,1085440,451.38,570,530,1618.0072574199999,0.09248661249876022,0.0063600423745810986,0.001,0.9989078681683168,1.0,0.2143288105726242,529,2.8178944952785967
1904,1087488,452.73,570,531,1625.4584550199995,0.0803011953830719,0.009617200121283531,0.001,0.9989329002564773,1.0,0.21374356746673584,530,3.4252911314368246
1909,1089536,452.39,570,532,1623.1645406000002,0.0878843292593956,0.009554053656756878,0.001,0.9992267691413872,1.0,0.2146429419517517,531,2.058326066285372
1912,1091584,446.91,570,533,1605.01096583,0.12157733738422394,0.009884894825518131,0.001,0.9991397587582469,1.0,0.21466024219989777,532,0.9553616227582097
1916,1093632,447.32,570,534,1606.0079148100003,0.07263519614934921,0.00964807253330946,0.001,0.9991259663947858,1.0,0.21471983194351196,533,2.503032045811415
1920,1095680,444.86,570,535,1597.5585531899999,0.07058802247047424,0.00966042373329401,0.001,0.9987399594392627,1.0,0.21505658328533173,534,2.0251780819147824
1924,1097728,442.0,570,536,1589.12984777,0.08032037317752838,0.009843898005783558,0.001,0.9984393445774913,1.0,0.21552719175815582,535,3.038288404792547
1927,1099776,445.9,570,537,1599.1418074699998,0.07364003360271454,0.006410157773643732,0.001,0.9993277264293283,1.0,0.2146645188331604,536,1.9589155934751035
1930,1101824,450.0,570,538,1613.0800371100004,0.06035064905881882,0.009980720467865467,0.001,0.9984335784101859,1.0,0.21411646902561188,537,0.8650652879849077
1933,1103872,450.62,570,539,1612.4292080300004,0.06395021826028824,0.00976467877626419,0.001,0.999143983819522,1.0,0.21373629570007324,538,0.9476682048290967
1938,1105920,450.81,570,540,1612.59091885,0.10492180287837982,0.009343338198959827,0.001,0.99678895319812,1.0,0.21383605897426605,539,1.8127307415008544
1942,1107968,450.03,570,541,1611.06825514,0.08195949345827103,0.009940586052834988,0.001,0.9989777060691267,1.0,0.21374458074569702,540,2.8415081426501274
1946,1110016,449.78,570,542,1608.7742787599998,0.07898901402950287,0.009718756191432476,0.001,0.9987754946341738,1.0,0.2135303020477295,541,2.223549662157893
1950,1112064,451.5,570,543,1614.5316271300003,0.0632093995809555,0.009466243907809258,0.001,0.9992793041164987,1.0,0.21344852447509766,542,1.280647663027048
1955,1114112,454.29,569,544,1623.9480249499998,0.12939205765724182,0.006597236264497042,0.001,0.9990112265804783,1.0,0.21347568929195404,543,2.4028244376182557
